"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"31619","36081086500",2,0,2,0,0,0
"31620","36081086900",3,0,1,2,0.666666666666667,0.666666666666667
"31621","36081087100",2,0,1,1,0.5,0.5
"31622","36081091601",3,1,0,2,0.666666666666667,1
"31623","36081092500",1,0,0,1,1,1
"31624","36081094203",2,0,1,1,0.5,0.5
"31625","36081095400",1,0,0,1,1,1
"31626","36081097203",2,0,2,0,0,0
"31627","36081099200",4,0,1,3,0.75,0.75
"31628","36081099704",1,0,0,1,1,1
"31629","36081099801",2,0,0,2,1,1
"31630","36081099802",1,0,0,1,1,1
"31631","36081100802",5,0,2,3,0.6,0.6
"31632","36081103201",1,0,0,1,1,1
"31633","36081103202",2,0,0,2,1,1
"31634","36081103300",1,0,0,1,1,1
"31635","36081112300",1,0,1,0,0,0
"31636","36081116100",1,0,0,1,1,1
"31637","36081118500",1,0,0,1,1,1
"31638","36081118900",1,0,1,0,0,0
"31639","36081120100",1,0,0,1,1,1
"31640","36081127700",1,1,0,0,0,NA
"31641","36081147900",1,0,0,1,1,1
"31642","36081152902",1,0,0,1,1,1
"31643","36083040100",1,1,0,0,0,NA
"31644","36083041000",1,1,0,0,0,NA
"31645","36083041100",3,3,0,0,0,NA
"31646","36083041200",1,1,0,0,0,NA
"31647","36083041300",4,4,0,0,0,NA
"31648","36083051500",3,3,0,0,0,NA
"31649","36083051600",3,3,0,0,0,NA
"31650","36083051701",4,3,0,1,0.25,1
"31651","36083051702",2,1,1,0,0,0
"31652","36083051800",8,7,0,1,0.125,1
"31653","36083051902",2,0,1,1,0.5,0.5
"31654","36083052002",2,2,0,0,0,NA
"31655","36083052003",3,0,2,1,0.333333333333333,0.333333333333333
"31656","36083052004",4,4,0,0,0,NA
"31657","36083052102",1,1,0,0,0,NA
"31658","36083052103",1,1,0,0,0,NA
"31659","36083052201",6,5,0,1,0.166666666666667,1
"31660","36083052203",11,10,0,1,0.0909090909090909,1
"31661","36083052204",1,0,1,0,0,0
"31662","36083052301",1,1,0,0,0,NA
"31663","36083052304",15,6,6,3,0.2,0.333333333333333
"31664","36083052403",1,1,0,0,0,NA
"31665","36083052404",6,6,0,0,0,NA
"31666","36083052501",1,1,0,0,0,NA
"31667","36083052503",4,4,0,0,0,NA
"31668","36083052601",10,10,0,0,0,NA
"31669","36083052603",1,0,1,0,0,0
"31670","36085000700",4,0,0,4,1,1
"31671","36085001100",4,1,0,3,0.75,1
"31672","36085002001",2,0,1,1,0.5,0.5
"31673","36085002002",1,1,0,0,0,NA
"31674","36085002100",5,3,0,2,0.4,1
"31675","36085002700",1,0,0,1,1,1
"31676","36085002900",8,2,1,5,0.625,0.833333333333333
"31677","36085003300",2,0,1,1,0.5,0.5
"31678","36085004000",7,2,3,2,0.285714285714286,0.4
"31679","36085004700",1,0,1,0,0,0
"31680","36085005000",2,1,1,0,0,0
"31681","36085006400",2,0,1,1,0.5,0.5
"31682","36085007000",2,0,1,1,0.5,0.5
"31683","36085007500",4,0,0,4,1,1
"31684","36085007700",3,0,0,3,1,1
"31685","36085008100",3,0,0,3,1,1
"31686","36085009601",2,0,1,1,0.5,0.5
"31687","36085009602",3,1,1,1,0.333333333333333,0.5
"31688","36085009700",4,1,3,0,0,0
"31689","36085010500",3,0,0,3,1,1
"31690","36085011201",1,0,0,1,1,1
"31691","36085011202",3,0,2,1,0.333333333333333,0.333333333333333
"31692","36085011401",1,0,1,0,0,0
"31693","36085011402",1,1,0,0,0,NA
"31694","36085012100",2,1,0,1,0.5,1
"31695","36085012200",2,0,0,2,1,1
"31696","36085012500",2,0,0,2,1,1
"31697","36085012804",2,0,0,2,1,1
"31698","36085012805",1,0,0,1,1,1
"31699","36085012806",1,1,0,0,0,NA
"31700","36085013301",2,0,0,2,1,1
"31701","36085013302",2,0,0,2,1,1
"31702","36085013400",1,1,0,0,0,NA
"31703","36085013800",1,1,0,0,0,NA
"31704","36085014604",1,1,0,0,0,NA
"31705","36085014605",2,1,0,1,0.5,1
"31706","36085014606",3,1,0,2,0.666666666666667,1
"31707","36085014607",2,0,0,2,1,1
"31708","36085014608",1,0,0,1,1,1
"31709","36085015100",3,0,0,3,1,1
"31710","36085015601",2,0,0,2,1,1
"31711","36085015602",1,0,0,1,1,1
"31712","36085017007",1,0,0,1,1,1
"31713","36085017008",1,0,0,1,1,1
"31714","36085017012",3,2,0,1,0.333333333333333,1
"31715","36085017300",2,0,0,2,1,1
"31716","36085017600",1,0,0,1,1,1
"31717","36085017700",1,0,0,1,1,1
"31718","36085018100",4,0,1,3,0.75,0.75
"31719","36085018701",1,0,0,1,1,1
"31720","36085018901",2,0,0,2,1,1
"31721","36085018902",1,0,0,1,1,1
"31722","36085019700",2,0,2,0,0,0
"31723","36085019800",3,1,0,2,0.666666666666667,1
"31724","36085020100",1,0,0,1,1,1
"31725","36085020700",7,1,1,5,0.714285714285714,0.833333333333333
"31726","36085020801",1,1,0,0,0,NA
"31727","36085020803",3,0,0,3,1,1
"31728","36085021300",3,0,1,2,0.666666666666667,0.666666666666667
"31729","36085022600",3,0,0,3,1,1
"31730","36085023900",2,0,0,2,1,1
"31731","36085024401",2,0,0,2,1,1
"31732","36085024402",3,0,1,2,0.666666666666667,0.666666666666667
"31733","36085025100",1,0,0,1,1,1
"31734","36085027301",8,0,0,8,1,1
"31735","36085027302",3,0,1,2,0.666666666666667,0.666666666666667
"31736","36085027705",1,0,0,1,1,1
"31737","36085027706",3,1,0,2,0.666666666666667,1
"31738","36085027900",2,1,0,1,0.5,1
"31739","36085029102",3,0,2,1,0.333333333333333,0.333333333333333
"31740","36085029103",1,0,0,1,1,1
"31741","36085029104",2,0,1,1,0.5,0.5
"31742","36085031901",1,0,0,1,1,1
"31743","36085031902",2,0,0,2,1,1
"31744","36085032300",2,0,1,1,0.5,0.5
"31745","36087010101",1,1,0,0,0,NA
"31746","36087010102",2,1,1,0,0,0
"31747","36087010200",1,0,1,0,0,0
"31748","36087010502",1,0,1,0,0,0
"31749","36087010702",1,0,1,0,0,0
"31750","36087010801",7,5,2,0,0,0
"31751","36087010802",1,0,1,0,0,0
"31752","36087010803",5,4,0,1,0.2,1
"31753","36087010804",2,2,0,0,0,NA
"31754","36087010901",4,4,0,0,0,NA
"31755","36087010902",2,1,1,0,0,0
"31756","36087011102",4,4,0,0,0,NA
"31757","36087011302",6,6,0,0,0,NA
"31758","36087011303",1,0,0,1,1,1
"31759","36087011403",3,2,0,1,0.333333333333333,1
"31760","36087011405",3,1,2,0,0,0
"31761","36087011501",2,2,0,0,0,NA
"31762","36087011502",1,1,0,0,0,NA
"31763","36087011602",3,3,0,0,0,NA
"31764","36087011700",1,1,0,0,0,NA
"31765","36087011902",4,4,0,0,0,NA
"31766","36087012101",2,1,1,0,0,0
"31767","36087012102",3,2,0,1,0.333333333333333,1
"31768","36087012103",4,4,0,0,0,NA
"31769","36087012105",1,0,1,0,0,0
"31770","36087012106",1,1,0,0,0,NA
"31771","36087012202",3,3,0,0,0,NA
"31772","36087012204",1,1,0,0,0,NA
"31773","36087012300",3,3,0,0,0,NA
"31774","36087012401",3,3,0,0,0,NA
"31775","36087012402",6,6,0,0,0,NA
"31776","36087012501",3,3,0,0,0,NA
"31777","36087012502",1,1,0,0,0,NA
"31778","36087012600",1,1,0,0,0,NA
"31779","36087012700",1,1,0,0,0,NA
"31780","36087012800",2,2,0,0,0,NA
"31781","36087013002",1,1,0,0,0,NA
"31782","36087013003",1,1,0,0,0,NA
"31783","36087013300",4,4,0,0,0,NA
"31784","36087013401",2,2,0,0,0,NA
"31785","36087013402",1,0,1,0,0,0
"31786","36089490300",2,1,0,1,0.5,1
"31787","36089490500",1,1,0,0,0,NA
"31788","36089490600",2,2,0,0,0,NA
"31789","36089490800",3,1,2,0,0,0
"31790","36089490900",1,0,1,0,0,0
"31791","36089491000",1,0,1,0,0,0
"31792","36089491200",1,0,1,0,0,0
"31793","36089491300",3,3,0,0,0,NA
"31794","36089491400",4,2,1,1,0.25,0.5
"31795","36089491500",3,1,1,1,0.333333333333333,0.5
"31796","36089491600",2,1,1,0,0,0
"31797","36089491700",2,2,0,0,0,NA
"31798","36089491800",1,1,0,0,0,NA
"31799","36089491900",1,1,0,0,0,NA
"31800","36089492000",4,0,1,3,0.75,0.75
"31801","36089492100",1,1,0,0,0,NA
"31802","36089492300",4,3,1,0,0,0
"31803","36089492500",1,0,1,0,0,0
"31804","36089492600",3,3,0,0,0,NA
"31805","36089492800",1,1,0,0,0,NA
"31806","36091060101",14,13,0,1,0.0714285714285714,1
"31807","36091060102",1,1,0,0,0,NA
"31808","36091060200",7,7,0,0,0,NA
"31809","36091060400",2,2,0,0,0,NA
"31810","36091060501",1,0,1,0,0,0
"31811","36091060502",1,1,0,0,0,NA
"31812","36091060503",4,2,0,2,0.5,1
"31813","36091060601",1,1,0,0,0,NA
"31814","36091060602",9,6,0,3,0.333333333333333,1
"31815","36091060701",11,7,3,1,0.0909090909090909,0.25
"31816","36091060702",5,1,2,2,0.4,0.5
"31817","36091060800",2,1,0,1,0.5,1
"31818","36091060901",1,1,0,0,0,NA
"31819","36091060902",1,1,0,0,0,NA
"31820","36091061000",8,3,2,3,0.375,0.6
"31821","36091061100",2,0,2,0,0,0
"31822","36091061200",11,1,7,3,0.272727272727273,0.3
"31823","36091061301",3,0,3,0,0,0
"31824","36091061302",3,1,1,1,0.333333333333333,0.5
"31825","36091061500",11,10,0,1,0.0909090909090909,1
"31826","36091061600",2,0,2,0,0,0
"31827","36091061701",2,2,0,0,0,NA
"31828","36091061702",3,2,0,1,0.333333333333333,1
"31829","36091061800",9,8,0,1,0.111111111111111,1
"31830","36091061901",1,0,1,0,0,0
"31831","36091061903",2,2,0,0,0,NA
"31832","36091062000",1,0,1,0,0,0
"31833","36091062200",5,3,2,0,0,0
"31834","36091062300",3,3,0,0,0,NA
"31835","36091062403",7,5,2,0,0,0
"31836","36091062501",1,0,0,1,1,1
"31837","36091062503",6,4,1,1,0.166666666666667,0.5
"31838","36091062505",2,2,0,0,0,NA
"31839","36091062506",4,4,0,0,0,NA
"31840","36091062507",3,3,0,0,0,NA
"31841","36091062509",1,1,0,0,0,NA
"31842","36091062602",5,5,0,0,0,NA
"31843","36091062700",4,3,0,1,0.25,1
"31844","36091062800",2,2,0,0,0,NA
"31845","36093020101",2,0,0,2,1,1
"31846","36093020102",2,0,2,0,0,0
"31847","36093020200",11,2,7,2,0.181818181818182,0.222222222222222
"31848","36093020500",6,2,3,1,0.166666666666667,0.25
"31849","36093020600",2,0,2,0,0,0
"31850","36093020700",5,3,2,0,0,0
"31851","36093020800",9,4,3,2,0.222222222222222,0.4
"31852","36093020900",6,1,3,2,0.333333333333333,0.4
"31853","36093021001",1,0,1,0,0,0
"31854","36093021002",6,2,1,3,0.5,0.75
"31855","36093021400",2,0,1,1,0.5,0.5
"31856","36093021500",3,0,2,1,0.333333333333333,0.333333333333333
"31857","36093021600",2,0,1,1,0.5,0.5
"31858","36093021700",8,4,3,1,0.125,0.25
"31859","36093021800",2,0,0,2,1,1
"31860","36093031900",1,1,0,0,0,NA
"31861","36093032000",6,3,3,0,0,0
"31862","36093032101",2,1,1,0,0,0
"31863","36093032200",3,1,2,0,0,0
"31864","36093032300",2,1,0,1,0.5,1
"31865","36093032403",1,1,0,0,0,NA
"31866","36093032404",2,1,1,0,0,0
"31867","36093032503",1,1,0,0,0,NA
"31868","36093032504",2,1,1,0,0,0
"31869","36093032601",2,2,0,0,0,NA
"31870","36093032602",3,3,0,0,0,NA
"31871","36093032902",7,4,2,1,0.142857142857143,0.333333333333333
"31872","36093033002",3,2,1,0,0,0
"31873","36093033003",2,0,2,0,0,0
"31874","36093033102",3,3,0,0,0,NA
"31875","36093033200",7,6,1,0,0,0
"31876","36093033400",4,2,1,1,0.25,0.5
"31877","36093033500",2,0,1,1,0.5,0.5
"31878","36095740100",1,1,0,0,0,NA
"31879","36095740200",1,1,0,0,0,NA
"31880","36095740600",1,0,0,1,1,1
"31881","36095740700",1,1,0,0,0,NA
"31882","36097950100",2,2,0,0,0,NA
"31883","36097950300",4,4,0,0,0,NA
"31884","36097950400",12,11,1,0,0,0
"31885","36097950500",6,6,0,0,0,NA
"31886","36099950100",4,4,0,0,0,NA
"31887","36099950200",1,1,0,0,0,NA
"31888","36099950300",1,0,0,1,1,1
"31889","36099950400",3,3,0,0,0,NA
"31890","36099950500",5,4,1,0,0,0
"31891","36099950600",2,2,0,0,0,NA
"31892","36099950700",12,10,1,1,0.0833333333333333,0.5
"31893","36099950800",5,5,0,0,0,NA
"31894","36099950900",13,11,1,1,0.0769230769230769,0.5
"31895","36099951000",6,5,0,1,0.166666666666667,1
"31896","36101960100",9,4,2,3,0.333333333333333,0.6
"31897","36101960200",1,0,0,1,1,1
"31898","36101960600",1,1,0,0,0,NA
"31899","36101960700",1,0,1,0,0,0
"31900","36101960900",2,1,0,1,0.5,1
"31901","36101961100",5,4,1,0,0,0
"31902","36101961200",4,1,2,1,0.25,0.333333333333333
"31903","36101961300",2,1,0,1,0.5,1
"31904","36101961400",6,3,2,1,0.166666666666667,0.333333333333333
"31905","36101961500",2,2,0,0,0,NA
"31906","36101961700",1,1,0,0,0,NA
"31907","36101961800",2,2,0,0,0,NA
"31908","36101962000",2,1,0,1,0.5,1
"31909","36101962300",4,4,0,0,0,NA
"31910","36101962400",2,1,1,0,0,0
"31911","36101962500",4,0,4,0,0,0
"31912","36101962700",4,1,3,0,0,0
"31913","36101962800",1,1,0,0,0,NA
"31914","36101962900",4,1,0,3,0.75,1
"31915","36101963000",1,1,0,0,0,NA
"31916","36103110300",1,1,0,0,0,NA
"31917","36103110501",1,1,0,0,0,NA
"31918","36103110502",1,1,0,0,0,NA
"31919","36103110901",2,2,0,0,0,NA
"31920","36103111002",1,1,0,0,0,NA
"31921","36103111202",1,1,0,0,0,NA
"31922","36103111300",2,2,0,0,0,NA
"31923","36103111505",4,4,0,0,0,NA
"31924","36103111601",2,1,0,1,0.5,1
"31925","36103111602",1,0,1,0,0,0
"31926","36103111701",1,0,1,0,0,0
"31927","36103111801",1,0,0,1,1,1
"31928","36103111802",1,0,0,1,1,1
"31929","36103111804",1,1,0,0,0,NA
"31930","36103112001",1,1,0,0,0,NA
"31931","36103112103",2,0,0,2,1,1
"31932","36103112214",1,0,1,0,0,0
"31933","36103122300",4,4,0,0,0,NA
"31934","36103122403",2,1,1,0,0,0
"31935","36103122406",5,4,0,1,0.2,1
"31936","36103122601",6,4,1,1,0.166666666666667,0.5
"31937","36103122603",1,1,0,0,0,NA
"31938","36103122704",1,0,0,1,1,1
"31939","36103122706",1,1,0,0,0,NA
"31940","36103122707",1,1,0,0,0,NA
"31941","36103122801",4,4,0,0,0,NA
"31942","36103123001",1,1,0,0,0,NA
"31943","36103123101",1,1,0,0,0,NA
"31944","36103123202",1,1,0,0,0,NA
"31945","36103123301",4,3,0,1,0.25,1
"31946","36103123302",1,1,0,0,0,NA
"31947","36103123500",4,3,0,1,0.25,1
"31948","36103123702",1,1,0,0,0,NA
"31949","36103123801",1,1,0,0,0,NA
"31950","36103124101",1,0,1,0,0,0
"31951","36103124601",1,1,0,0,0,NA
"31952","36103134702",2,2,0,0,0,NA
"31953","36103134704",3,2,1,0,0,0
"31954","36103134902",2,2,0,0,0,NA
"31955","36103134904",5,3,2,0,0,0
"31956","36103134906",3,1,2,0,0,0
"31957","36103134907",3,2,1,0,0,0
"31958","36103135002",9,6,3,0,0,0
"31959","36103135003",4,1,3,0,0,0
"31960","36103135004",5,4,1,0,0,0
"31961","36103135005",1,1,0,0,0,NA
"31962","36103135104",1,0,1,0,0,0
"31963","36103135204",1,0,1,0,0,0
"31964","36103135209",6,1,2,3,0.5,0.6
"31965","36103135301",5,3,1,1,0.2,0.5
"31966","36103135304",3,3,0,0,0,NA
"31967","36103135401",11,8,2,1,0.0909090909090909,0.333333333333333
"31968","36103145602",5,5,0,0,0,NA
"31969","36103145603",14,14,0,0,0,NA
"31970","36103145605",2,2,0,0,0,NA
"31971","36103145701",7,2,3,2,0.285714285714286,0.4
"31972","36103145702",1,1,0,0,0,NA
"31973","36103145704",2,2,0,0,0,NA
"31974","36103145803",3,0,3,0,0,0
"31975","36103145804",3,1,2,0,0,0
"31976","36103145807",3,3,0,0,0,NA
"31977","36103145808",1,0,1,0,0,0
"31978","36103145901",6,5,0,1,0.166666666666667,1
"31979","36103145902",2,2,0,0,0,NA
"31980","36103145903",7,7,0,0,0,NA
"31981","36103146001",5,4,1,0,0,0
"31982","36103146002",7,7,0,0,0,NA
"31983","36103146003",3,3,0,0,0,NA
"31984","36103146102",1,1,0,0,0,NA
"31985","36103146105",2,2,0,0,0,NA
"31986","36103146106",3,2,0,1,0.333333333333333,1
"31987","36103146201",2,0,1,1,0.5,0.5
"31988","36103146203",2,2,0,0,0,NA
"31989","36103146204",2,2,0,0,0,NA
"31990","36103146205",1,1,0,0,0,NA
"31991","36103146206",1,1,0,0,0,NA
"31992","36103146300",1,1,0,0,0,NA
"31993","36103146402",2,2,0,0,0,NA
"31994","36103146404",2,2,0,0,0,NA
"31995","36103146500",2,2,0,0,0,NA
"31996","36103146604",1,0,1,0,0,0
"31997","36103146606",8,4,3,1,0.125,0.25
"31998","36103146607",2,0,2,0,0,0
"31999","36103146608",1,1,0,0,0,NA
"32000","36103146612",1,0,1,0,0,0
"32001","36103146614",1,1,0,0,0,NA
"32002","36103146615",1,1,0,0,0,NA
"32003","36103146703",1,1,0,0,0,NA
"32004","36103146705",2,2,0,0,0,NA
"32005","36103146706",2,2,0,0,0,NA
"32006","36103146800",5,5,0,0,0,NA
"32007","36103146901",3,1,1,1,0.333333333333333,0.5
"32008","36103147001",2,2,0,0,0,NA
"32009","36103147003",4,4,0,0,0,NA
"32010","36103147004",1,1,0,0,0,NA
"32011","36103147100",2,1,1,0,0,0
"32012","36103147200",6,6,0,0,0,NA
"32013","36103147300",6,4,1,1,0.166666666666667,0.5
"32014","36103147401",3,3,0,0,0,NA
"32015","36103147402",1,1,0,0,0,NA
"32016","36103147501",3,1,2,0,0,0
"32017","36103147502",2,2,0,0,0,NA
"32018","36103147503",1,1,0,0,0,NA
"32019","36103147601",3,3,0,0,0,NA
"32020","36103147602",8,6,2,0,0,0
"32021","36103147701",2,1,1,0,0,0
"32022","36103147702",3,3,0,0,0,NA
"32023","36103147802",1,1,0,0,0,NA
"32024","36103147803",2,1,1,0,0,0
"32025","36103147804",2,1,0,1,0.5,1
"32026","36103147901",5,4,0,1,0.2,1
"32027","36103158001",1,1,0,0,0,NA
"32028","36103158002",3,3,0,0,0,NA
"32029","36103158006",5,3,2,0,0,0
"32030","36103158011",1,1,0,0,0,NA
"32031","36103158102",2,1,1,0,0,0
"32032","36103158103",1,1,0,0,0,NA
"32033","36103158104",3,3,0,0,0,NA
"32034","36103158111",5,2,1,2,0.4,0.666666666666667
"32035","36103158115",1,1,0,0,0,NA
"32036","36103158202",1,0,1,0,0,0
"32037","36103158203",1,0,0,1,1,1
"32038","36103158205",3,3,0,0,0,NA
"32039","36103158206",6,5,0,1,0.166666666666667,1
"32040","36103158207",2,2,0,0,0,NA
"32041","36103158304",14,14,0,0,0,NA
"32042","36103158306",1,1,0,0,0,NA
"32043","36103158308",5,5,0,0,0,NA
"32044","36103158317",8,8,0,0,0,NA
"32045","36103158318",7,7,0,0,0,NA
"32046","36103158319",1,1,0,0,0,NA
"32047","36103158322",2,2,0,0,0,NA
"32048","36103158323",3,3,0,0,0,NA
"32049","36103158402",6,5,1,0,0,0
"32050","36103158405",7,7,0,0,0,NA
"32051","36103158407",6,5,1,0,0,0
"32052","36103158408",4,2,1,1,0.25,0.5
"32053","36103158409",2,2,0,0,0,NA
"32054","36103158410",7,7,0,0,0,NA
"32055","36103158502",3,3,0,0,0,NA
"32056","36103158507",6,6,0,0,0,NA
"32057","36103158508",2,2,0,0,0,NA
"32058","36103158509",2,1,1,0,0,0
"32059","36103158510",1,0,0,1,1,1
"32060","36103158511",1,1,0,0,0,NA
"32061","36103158512",2,2,0,0,0,NA
"32062","36103158606",1,0,0,1,1,1
"32063","36103158608",3,3,0,0,0,NA
"32064","36103158609",2,2,0,0,0,NA
"32065","36103158704",4,3,0,1,0.25,1
"32066","36103158705",4,4,0,0,0,NA
"32067","36103158708",8,8,0,0,0,NA
"32068","36103158709",3,3,0,0,0,NA
"32069","36103158710",4,2,1,1,0.25,0.5
"32070","36103158711",4,4,0,0,0,NA
"32071","36103158712",4,1,2,1,0.25,0.333333333333333
"32072","36103158802",2,1,1,0,0,0
"32073","36103158803",5,3,1,1,0.2,0.5
"32074","36103158804",1,0,1,0,0,0
"32075","36103158900",4,3,0,1,0.25,1
"32076","36103159000",5,4,0,1,0.2,1
"32077","36103159103",6,3,1,2,0.333333333333333,0.666666666666667
"32078","36103159105",1,0,1,0,0,0
"32079","36103159106",1,1,0,0,0,NA
"32080","36103159108",5,4,1,0,0,0
"32081","36103159203",3,3,0,0,0,NA
"32082","36103159204",2,2,0,0,0,NA
"32083","36103159404",1,1,0,0,0,NA
"32084","36103159406",1,1,0,0,0,NA
"32085","36103159407",2,0,1,1,0.5,0.5
"32086","36103159408",6,3,2,1,0.166666666666667,0.333333333333333
"32087","36103159410",5,3,1,1,0.2,0.5
"32088","36103159505",3,1,0,2,0.666666666666667,1
"32089","36103159506",4,0,0,4,1,1
"32090","36103159508",4,0,0,4,1,1
"32091","36103159509",2,0,0,2,1,1
"32092","36103159511",3,1,0,2,0.666666666666667,1
"32093","36103159512",1,0,0,1,1,1
"32094","36103169701",2,1,1,0,0,0
"32095","36103169704",4,4,0,0,0,NA
"32096","36103169800",1,1,0,0,0,NA
"32097","36103169901",1,1,0,0,0,NA
"32098","36103169902",4,2,1,1,0.25,0.5
"32099","36103170001",5,4,1,0,0,0
"32100","36103170002",7,6,0,1,0.142857142857143,1
"32101","36103170201",1,0,0,1,1,1
"32102","36103190401",2,2,0,0,0,NA
"32103","36103190403",1,1,0,0,0,NA
"32104","36103190502",1,1,0,0,0,NA
"32105","36103190504",1,0,1,0,0,0
"32106","36103190601",2,2,0,0,0,NA
"32107","36103190604",1,1,0,0,0,NA
"32108","36103190704",14,12,1,1,0.0714285714285714,0.5
"32109","36103190705",1,1,0,0,0,NA
"32110","36103190706",1,0,0,1,1,1
"32111","36103190707",2,2,0,0,0,NA
"32112","36103190800",5,2,1,2,0.4,0.666666666666667
"32113","36103200901",1,1,0,0,0,NA
"32114","36103200902",2,2,0,0,0,NA
"32115","36103201001",2,2,0,0,0,NA
"32116","36103201003",2,1,1,0,0,0
"32117","36103201004",4,1,3,0,0,0
"32118","36103201100",4,4,0,0,0,NA
"32119","36105950200",1,1,0,0,0,NA
"32120","36105950300",1,1,0,0,0,NA
"32121","36105950500",4,3,0,1,0.25,1
"32122","36105950600",4,4,0,0,0,NA
"32123","36105950700",1,1,0,0,0,NA
"32124","36105950800",5,2,3,0,0,0
"32125","36105950900",1,1,0,0,0,NA
"32126","36105951000",2,2,0,0,0,NA
"32127","36105951100",1,1,0,0,0,NA
"32128","36105951200",4,1,1,2,0.5,0.666666666666667
"32129","36105951300",7,5,1,1,0.142857142857143,0.5
"32130","36105951500",1,1,0,0,0,NA
"32131","36105951700",1,1,0,0,0,NA
"32132","36105951800",1,1,0,0,0,NA
"32133","36105952000",1,1,0,0,0,NA
"32134","36105952400",2,0,2,0,0,0
"32135","36107020100",23,18,1,4,0.173913043478261,0.8
"32136","36107020200",2,2,0,0,0,NA
"32137","36107020300",10,8,1,1,0.1,0.5
"32138","36107020401",2,0,1,1,0.5,0.5
"32139","36107020500",3,3,0,0,0,NA
"32140","36107020600",5,4,1,0,0,0
"32141","36107020701",5,5,0,0,0,NA
"32142","36107020702",4,4,0,0,0,NA
"32143","36107020703",1,1,0,0,0,NA
"32144","36109000200",3,0,3,0,0,0
"32145","36109000400",1,0,1,0,0,0
"32146","36109000500",7,5,2,0,0,0
"32147","36109000600",1,0,1,0,0,0
"32148","36109000700",2,1,1,0,0,0
"32149","36109000800",2,0,1,1,0.5,0.5
"32150","36109000900",6,1,4,1,0.166666666666667,0.2
"32151","36109001000",1,0,1,0,0,0
"32152","36109001100",4,1,2,1,0.25,0.333333333333333
"32153","36109001300",9,4,4,1,0.111111111111111,0.2
"32154","36109001400",4,3,1,0,0,0
"32155","36109001500",2,0,1,1,0.5,0.5
"32156","36109001600",6,5,1,0,0,0
"32157","36109001700",2,1,0,1,0.5,1
"32158","36109001900",6,5,0,1,0.166666666666667,1
"32159","36109002000",3,2,0,1,0.333333333333333,1
"32160","36109002100",9,9,0,0,0,NA
"32161","36109002200",9,5,2,2,0.222222222222222,0.5
"32162","36109002300",10,6,3,1,0.1,0.25
"32163","36111950100",3,3,0,0,0,NA
"32164","36111950200",1,0,1,0,0,0
"32165","36111950500",4,1,0,3,0.75,1
"32166","36111950600",3,2,1,0,0,0
"32167","36111951000",10,10,0,0,0,NA
"32168","36111951100",2,2,0,0,0,NA
"32169","36111951200",1,1,0,0,0,NA
"32170","36111951300",5,3,2,0,0,0
"32171","36111951400",1,0,1,0,0,0
"32172","36111951600",6,4,2,0,0,0
"32173","36111951700",2,1,0,1,0.5,1
"32174","36111951800",1,0,0,1,1,1
"32175","36111951900",1,0,1,0,0,0
"32176","36111952000",2,1,1,0,0,0
"32177","36111952100",9,5,2,2,0.222222222222222,0.5
"32178","36111952200",4,1,3,0,0,0
"32179","36111952300",4,3,1,0,0,0
"32180","36111952400",2,0,1,1,0.5,0.5
"32181","36111952500",1,1,0,0,0,NA
"32182","36111952600",3,2,1,0,0,0
"32183","36111952700",2,2,0,0,0,NA
"32184","36111952900",9,9,0,0,0,NA
"32185","36111953300",3,1,0,2,0.666666666666667,1
"32186","36111953400",2,0,2,0,0,0
"32187","36111953500",1,0,1,0,0,0
"32188","36111953600",1,1,0,0,0,NA
"32189","36111953700",1,1,0,0,0,NA
"32190","36111953800",4,4,0,0,0,NA
"32191","36111953900",1,1,0,0,0,NA
"32192","36111954100",1,1,0,0,0,NA
"32193","36111954400",6,5,1,0,0,0
"32194","36111954500",1,1,0,0,0,NA
"32195","36111954600",1,1,0,0,0,NA
"32196","36111954700",1,0,0,1,1,1
"32197","36111954800",2,1,0,1,0.5,1
"32198","36111954900",1,1,0,0,0,NA
"32199","36111955000",3,3,0,0,0,NA
"32200","36111955300",1,1,0,0,0,NA
"32201","36113070100",4,1,2,1,0.25,0.333333333333333
"32202","36113070200",11,6,2,3,0.272727272727273,0.6
"32203","36113070300",3,2,1,0,0,0
"32204","36113070400",3,0,3,0,0,0
"32205","36113070500",8,4,1,3,0.375,0.75
"32206","36113070601",21,20,0,1,0.0476190476190476,1
"32207","36113070602",1,1,0,0,0,NA
"32208","36113070701",5,4,1,0,0,0
"32209","36113070800",11,11,0,0,0,NA
"32210","36113072000",4,3,1,0,0,0
"32211","36113073000",9,9,0,0,0,NA
"32212","36113073500",1,1,0,0,0,NA
"32213","36113074000",2,1,0,1,0.5,1
"32214","36113075000",6,5,0,1,0.166666666666667,1
"32215","36113078000",6,3,3,0,0,0
"32216","36115080100",9,9,0,0,0,NA
"32217","36115080200",8,7,1,0,0,0
"32218","36115080300",12,11,0,1,0.0833333333333333,1
"32219","36115081000",7,7,0,0,0,NA
"32220","36115084000",7,7,0,0,0,NA
"32221","36115085000",2,1,1,0,0,0
"32222","36115088000",8,7,1,0,0,0
"32223","36115089000",6,5,1,0,0,0
"32224","36115090000",6,4,0,2,0.333333333333333,1
"32225","36115091000",1,0,1,0,0,0
"32226","36115092000",3,3,0,0,0,NA
"32227","36115093000",4,3,0,1,0.25,1
"32228","36115094000",5,5,0,0,0,NA
