"tractid","death_injury_rf_risk_prob"
6059099406,0.404
6065041812,0.296
6073019805,0.434
6085502202,0.294
6111006302,0.724
8031015400,0.406
8059011724,0.484
8123000402,0.502
9003492600,0.518
9003502800,0.494
9009180200,0.874
12009062109,0.644
12011060123,0.456
12086009028,0.4
12086012500,0.428
12099004902,0.406
12103027315,0.674
13015960600,0.476
13215010501,0.448
13219030400,0.308
15003003200,0.338
15003003405,0.598
15003003900,0.976
17031161100,0.36
17031670600,0.328
17043845901,0.32
17201003200,0.212
18003001600,0.72
18019050703,0.278
18029080300,0.478
18091042900,0.342
18097310111,0.45
18097340500,0.384
18123952200,0.304
21017030200,0.3
21199930501,0.402
21207960400,0.404
22071001720,0.43
22071001722,0.668
25005630101,0.4
25017318300,0.206
25025030100,0.202
24005450900,0.36
23031006102,0.392
26021021200,0.424
26049012202,0.454
26081012800,0.266
26105950200,0.114
26163525400,0.428
27163070912,0.424
29031880700,0.418
29189213203,0.244
30047000100,0.24
37099950200,0.27
37101040203,0.324
37119002500,0.264
37119005839,0.368
37135011601,0.258
37159051901,0.326
33011000204,0.602
34005702915,0.212
34017016400,0.39
34017016600,0.35
34023007909,0.244
35031945400,0.318
36001014700,0.21
36005029600,0.352
36027140200,0.338
36029011600,0.156
36029017200,0.472
36047082400,0.31
36047089600,0.516
36047105804,0.458
36053031100,0.308
36057072800,0.388
36059405000,0.336
36061005900,0.416
36061014401,0.446
36081025400,0.22
36081162100,0.362
36119013900,0.264
39033974300,0.196
39143960800,0.63
41047002501,0.586
41051007300,0.438
41051007900,0.426
42003430100,0.448
42003551200,0.564
42071000500,0.292
42077000500,0.458
42079211303,0.32
42097080800,0.14
42101025700,0.388
72011810500,0.324
72061040442,0.426
72127005402,0.388
44003022202,0.402
44007015700,0.398
45045002202,0.594
47021070203,0.582
47037013400,0.37
47147080603,0.352
47149040101,0.372
47149040902,0.22
47179062000,0.912
48029130900,0.374
48063950101,0.39
48099010802,0.19
48113010902,0.796
48113015800,0.432
48135001300,0.406
48277000300,0.226
48439111013,0.354
49049000707,0.414
49049003105,0.27
49049003300,0.392
51041100208,0.538
51041100404,0.622
51117930400,0.28
51680000202,0.14
51700032400,0.406
53005011300,0.422
53011042000,0.432
53033003800,0.348
53033028802,0.91
55003950700,0.128
55009010100,0.352
55063010401,0.08
55079150301,0.144
55083100600,0.302
1097001002,0.408
1115040205,0.386
5063490100,0.266
6001407600,0.688
6037104703,0.384
6037141304,0.36
6037186202,0.428
6037189701,0.294
6037203900,0.382
6037273700,0.224
6041102203,0.3
6059032034,0.332
6059074102,0.39
6059099803,0.408
6065045215,0.248
6067000400,0.762
6067009608,0.404
6073017033,0.338
6081614000,0.356
6107002302,0.434
8059009807,0.424
9001072300,0.34
9009151100,0.624
9009361100,0.26
9011693700,0.348
12001001814,0.412
12005002000,0.324
12021010902,0.386
12071040121,0.558
12081002011,0.446
12086000123,0.41
12086016400,0.248
12086019800,0.444
12099000303,0.374
12099001003,0.224
12099001404,0.616
12099001500,0.47
12105011902,0.46
12127080902,0.506
13045910702,0.316
13089020300,0.32
13121003800,0.306
13121011612,0.338
19073080300,0.652
19153001700,0.622
19153010406,0.586
17031110100,0.4
17031711000,0.294
17031804716,0.288
17031825801,0.654
17093890101,0.192
17097860905,0.234
17097862402,0.482
17111870902,0.574
17143000100,0.492
17157950800,0.338
18003011607,0.404
18089010100,0.868
21113060102,0.384
25003900500,0.176
25005613902,0.226
25017341200,0.172
25017356701,0.144
25021411100,0.022
25025071101,0.016
24003706500,0.282
24005411101,0.148
24021750803,0.328
24047951100,0.516
23015975400,0.302
23025965800,0.332
26099260300,0.4
26163500700,0.486
26163564800,0.372
26163571600,0.656
27025110402,0.338
27053005901,0.436
29135385300,0.358
29169470400,0.336
29217950500,0.322
29510120200,0.568
28049010700,0.134
37081013602,0.498
37155960801,0.488
37183054403,0.126
37189920800,0.244
31025965600,0.374
31129960100,0.456
33011000700,0.374
34003049001,0.146
34015501703,0.318
34023007303,0.426
34033021000,0.288
34035053803,0.12
32003003215,0.32
32031002704,0.312
36027110004,0.332
36045061600,0.076
36061030900,0.254
36081038301,0.262
36081093900,0.488
36105951900,0.182
36119001505,0.414
36119008000,0.406
39031961100,0.31
39037510100,0.142
39049000420,0.438
39049006921,0.61
39085204301,0.624
39085204302,0.52
39099812601,0.572
39113160100,0.38
40049681400,0.43
40143007624,0.618
40145030508,0.344
42011011500,0.224
42021012900,0.366
42041011101,0.208
42079200600,0.466
42091201603,0.234
42129806900,0.2
72035260901,0.416
72127009901,0.392
45013011300,0.426
45019000900,0.426
46113940800,0.37
47051960700,0.358
47163042900,0.242
48085030702,0.152
48099010604,0.356
48113013727,0.016
48141010325,0.378
48141010343,0.746
48157674200,0.29
48167720600,0.444
48201310800,0.268
48253020500,0.572
48363000400,0.398
48381021200,0.464
48439111306,0.204
48439114006,0.536
48479001202,0.382
51059451200,0.272
51061930206,0.34
51683910302,0.384
51760061000,0.058
53017950100,0.106
53061041000,0.224
55079012800,0.394
1073011110,0.544
1117030314,0.326
1117030608,0.092
5119002102,0.488
4013216826,0.452
4013216829,0.196
4013217101,0.398
4025000606,0.436
6001407200,0.414
6017031200,0.394
6023010501,0.556
6029001600,0.434
6037271300,0.336
6037402600,0.378
6037480702,0.334
6037600703,0.416
6059042319,0.318
6067009309,0.44
6071000804,0.32
6073002904,0.354
6073003114,0.242
6073013313,0.164
6075017700,0.37
6077005123,0.254
6107002203,0.516
8013060600,0.21
8031001702,0.496
8053973100,0.364
9009175700,0.284
12005000201,0.264
12009066104,0.388
12069031310,0.316
12081000307,0.428
12086002502,0.432
12099005931,0.5
12101031207,0.62
12103020101,0.888
12103024411,0.642
12117021313,0.36
12117021706,0.406
12127080100,0.176
13081010500,0.418
13105000100,0.362
13121007706,0.374
13121011622,0.104
13123080300,0.6
13313000400,0.934
16005001603,0.51
17031061000,0.386
17037001002,0.238
17063000600,0.31
17107953600,0.512
17135957500,0.408
17179021802,0.262
18085962700,0.204
18127050704,0.348
21093000902,0.386
21177960800,0.388
22017023903,0.242
22071004600,0.42
25017338300,0.38
25017354500,0.194
25023506202,0.21
25025100300,0.42
24003730203,0.78
24033800705,0.324
24033801104,0.324
26063950300,0.354
26099215000,0.304
26125140800,0.56
26129950200,0.43
26163522000,0.258
26163591900,0.368
29001950300,0.366
29097011300,0.362
29189218201,0.402
29223690100,0.416
28001000600,0.494
28059040800,0.32
28157950200,0.268
37031970401,0.972
37081012511,0.366
37141920300,0.38
37183050300,0.384
37183052801,0.462
31055007467,0.498
33001965400,0.636
34013019400,0.216
34027044000,0.45
35061970401,0.228
36005007000,0.444
36041950300,0.332
36047032500,0.192
36053030700,0.432
36065024101,0.4
36071011500,0.116
36093032404,0.596
36097950500,0.362
36103111300,0.206
36119001503,0.372
36119005002,0.142
39009973400,0.558
39027964800,0.33
39049004300,0.582
39153530606,0.49
40001376700,0.65
40109107900,0.318
40119010200,0.324
41005022702,0.244
41005024200,0.508
41067031812,0.396
42003270100,0.412
42003428100,0.426
42011010303,0.192
42125761000,0.266
42129804300,0.278
42133021020,0.344
72013302000,0.384
72021030105,0.448
72029100400,0.388
72047530100,0.388
72051540400,0.368
72127003400,0.364
47055920400,0.306
47065011326,0.452
47163040300,0.466
47189030305,0.414
48029121204,0.226
48029181820,0.348
48061012305,0.154
48113015100,0.396
48125950300,0.44
48245005100,0.316
48245010100,0.47
48439101201,0.282
48439113710,0.442
48441012300,0.662
48453002412,0.778
48479001401,0.412
48505950301,0.378
49035102900,0.642
49035113533,0.364
51059416100,0.262
51143010600,0.546
51171040500,0.192
53027000700,0.256
53033005302,0.352
53033020200,0.562
53033021500,0.25
53033031604,0.584
53053071807,0.58
53061052107,0.348
55009002002,0.382
55071010600,0.194
55095960700,0.384
54039011302,0.59
2170000603,0.472
1003011408,0.408
1073003300,0.746
1073011600,0.254
1089000403,0.418
1125010602,0.356
1127021300,0.42
4007000700,0.658
4013103304,0.404
4013105501,0.41
4013113203,0.376
4013116300,0.248
4013614300,0.372
4019003802,0.38
4019004324,0.354
4021002300,0.356
4027001001,0.414
6001400600,0.43
6001402400,0.41
6001437500,0.384
6007001600,0.416
6019006802,0.424
6037104204,0.548
6037403316,0.4
6037910602,0.446
6055200703,0.328
6065042518,0.408
6071000814,0.4
6071001706,0.416
6073003304,0.264
6073013421,0.344
6073017039,0.316
6073020306,0.39
6075013000,0.222
6085504423,0.414
6095252402,0.398
8031004601,0.432
12009068101,0.582
12021010802,0.884
12053990000,0.262
12057011614,0.424
12057014104,0.446
12069030803,0.296
12071000301,0.374
12086007501,0.298
12089050503,0.058
12095016804,0.15
12099005942,0.322
12099006012,0.592
12099007813,0.444
12105011100,0.472
12111381000,0.418
12115002507,0.61
13117130609,0.246
13121008602,0.298
13185010301,0.264
13205090100,0.66
13293010201,0.464
15003010000,0.354
15003981400,0.262
19113001102,0.396
19113001800,0.488
19139050200,0.64
19187000700,0.462
16001010201,0.352
17031809300,0.278
17095001600,0.242
17143001300,0.614
17161022100,0.444
18067000500,0.506
18089041002,0.462
18099020600,0.442
18141011702,0.18
18163010700,0.168
21029020103,0.25
21047201302,0.432
21227011200,0.322
25015820600,0.336
25017358500,0.248
24005451402,0.404
24005451802,0.148
24021751202,0.358
24027606607,0.588
24033803401,0.394
24510250204,0.598
24510272007,0.43
26017286500,0.47
26099247500,0.124
26163560200,0.438
26163562400,0.344
27019091100,0.704
27037060731,0.322
27053022700,0.314
29071800100,0.154
29183311145,0.256
37019020505,0.43
37063001301,0.36
37183050500,0.41
34029715700,0.662
34031180300,0.374
35028000500,0.37
35049010314,0.606
36005025600,0.276
36029000900,0.446
36055001800,0.544
36071000400,0.504
36071011102,0.36
36081037900,0.558
36081062400,0.262
39017001300,0.244
39033974200,0.356
39057240600,0.56
39085202500,0.264
39089754102,0.406
40119010300,0.368
41071030101,0.424
42001031402,0.322
42019912304,0.332
42069100800,0.428
42079210500,0.09
42101039000,0.97
42133021410,0.158
45015020811,0.63
45063020506,0.314
45079002603,0.492
47037019115,0.33
47043060402,0.23
47057500401,0.194
47111970200,0.692
47125100500,0.534
47141000900,0.15
47157022321,0.308
48049950600,0.476
48113018401,0.386
48281950301,0.368
48367140411,0.176
48479001812,0.368
48491021507,0.508
48507950302,0.4
51059491705,0.326
51059492203,0.286
50003970600,0.202
53009002300,0.25
53033029601,0.566
53053072603,0.308
53053073124,0.392
53073010301,0.362
55079013700,0.464
55133202302,0.462
2090000900,0.248
1073005103,0.448
1073005500,0.47
1075030200,0.37
1127020600,0.374
4005000400,0.408
4005002200,0.41
4013614600,0.45
6001441926,0.604
6013304004,0.336
6013345204,0.34
6013379000,0.41
6037104403,0.284
6037189905,0.322
6037234501,0.274
6037551600,0.382
6037620400,0.302
6053012000,0.198
6059021823,0.424
6065040604,0.294
6071001312,0.42
6073017056,0.318
6085511500,0.24
6097151900,0.4
6103000500,0.916
6111005404,0.412
8001008540,0.338
8015000402,0.324
8123001100,0.502
12031014401,0.474
12057013915,0.404
12071010305,0.298
12097041900,0.428
12099006603,0.468
12103022000,0.36
12117020301,0.384
13059150700,0.646
13089020801,0.234
13113140404,0.298
13153020700,0.238
13215001600,0.466
13245001000,0.69
16055000301,0.57
17011965000,0.354
17031670700,0.42
17031822101,0.268
17037001800,0.36
17197880107,0.166
18065975700,0.242
18183050200,0.192
20009971300,0.422
21063920100,0.278
21227010801,0.398
22017023700,0.578
22083970300,0.402
25017351403,0.31
24009860900,0.11
24031701410,0.344
26025001300,0.482
26081011200,0.42
26087332500,0.246
26125135100,0.2
26161415400,0.412
26163568200,0.434
26163574000,0.698
27005450400,0.234
27053023000,0.768
27053025802,0.374
29113810201,0.11
29183310100,0.638
29189217941,0.224
28105950100,0.548
30023000500,0.36
37057060602,0.386
37115010200,0.392
37119005515,0.39
37179020315,0.228
37183052404,0.42
37193960600,0.268
38015011002,0.402
31109002002,0.442
34001010102,0.426
34029734002,0.21
32003002821,0.452
32003005809,0.376
36001001801,0.364
36005028700,0.336
36047032800,0.224
36055011203,0.334
36065024000,0.322
36081011900,0.33
36081071100,0.362
36087010501,0.28
36093033004,0.228
36111952500,0.276
36115086000,0.282
39035101603,0.342
39035190503,0.384
39049006000,0.28
39073965400,0.664
39089755600,0.222
39095009500,0.346
39157020200,0.226
40103956900,0.28
41039002903,0.398
41067031404,0.408
42003100500,0.302
42041010700,0.332
42041011901,0.578
42043024700,0.232
42075000300,0.648
72061040103,0.36
44007012601,0.364
45007010200,0.736
45009960300,0.284
45045002506,0.36
45079010309,0.3
47011010600,0.392
47037018203,0.292
48017950100,0.394
48039660500,0.606
48121021634,0.388
48141003100,0.44
48201431402,0.418
48201454302,0.41
48439105510,0.564
48479000800,0.262
48491020708,0.35
49039972200,0.326
51087200600,0.596
51810045428,0.596
55009020800,0.38
55025012001,0.142
55063001000,0.47
55089660301,0.324
55127000501,0.554
1077011802,0.4
1101002400,0.49
4013106200,0.254
4017960100,0.43
6001409600,0.372
6013346102,0.162
6037197500,0.394
6037291130,0.388
6037531603,0.344
6037552301,0.426
6059011401,0.378
6065030800,0.848
6065031704,0.404
6071000812,0.372
6073008506,0.396
6085511912,0.354
6097152100,0.396
6097152701,0.368
6111006600,0.988
6113010401,0.34
9009154500,0.272
12011070401,0.602
12081001105,0.49
12086008501,0.384
12095015902,0.604
12099003201,0.436
12099007839,0.404
12101031208,0.246
12103025115,0.484
12105010402,0.604
12117021704,0.342
13013180104,0.416
13077170200,0.28
13091960100,0.252
13121011503,0.274
13135050426,0.502
13243790100,0.69
13301970500,0.376
17031020400,0.62
17031060100,0.586
17031282700,0.206
17043846504,0.264
17083010200,0.54
17163504353,0.32
18039001802,0.41
18163003400,0.706
20035493500,0.52
21019030600,0.388
21193970500,0.232
21235920700,0.324
22103040802,0.368
25001013400,0.158
25009206700,0.1
25015820102,0.506
25027761300,0.24
24003702402,0.204
24003751000,0.26
24027605601,0.286
24031700902,0.622
26049012402,0.364
26079950601,0.416
26081003600,0.452
26087333500,0.176
26121003200,0.29
26139020501,0.432
26145012900,0.852
26157000300,0.352
26163514100,0.418
26163568700,0.458
29095014502,0.426
28089030101,0.378
30111001804,0.984
37045951503,0.352
37119004303,0.162
37119005612,0.372
37155960802,0.47
31015975800,0.388
31055006101,0.502
31109003716,0.37
33011000202,0.218
34009021500,0.518
34023008103,0.366
34025800100,0.364
34025805400,0.41
34027044200,0.26
34027046300,0.644
34029736101,0.146
34031124602,0.336
35017964500,0.502
35025001003,0.166
32003005313,0.436
36071015006,0.362
36081047600,0.26
36081121500,0.21
36103147503,0.3
39061004605,0.298
39117965300,0.272
39173020500,0.406
40025950100,0.422
40109108521,0.278
41005020403,0.222
41051002801,0.376
41067032800,0.286
42003404000,0.492
42003477300,0.448
42013011001,0.346
42027010700,0.274
42095018001,0.274
44007012802,0.316
45063021030,0.428
45063021305,0.352
45079010702,0.488
46103010200,0.504
48039664501,0.666
48085031202,0.32
48113007801,0.384
48113014128,0.382
48201321800,0.426
48213951200,0.11
48227950600,0.386
48427950104,0.204
48439104603,0.406
48453000305,0.294
48453001812,0.422
48491021300,0.338
49053270600,0.372
50025968700,0.25
53015001300,0.34
53053940011,0.294
53061052203,0.66
55131440105,0.378
1069041200,0.654
1079979400,0.558
5095950200,0.352
4005000600,0.396
4013061009,0.354
4013106003,0.376
4017940302,0.398
4019003706,0.442
6001403702,0.314
6001430300,0.284
6011000100,0.068
6013387000,0.378
6037209520,0.39
6037221401,0.428
6037242700,0.696
6037433403,0.392
6037602105,0.25
6059075808,0.37
6065041813,0.414
6065042214,0.436
6065050400,0.382
6067007208,0.412
6067008141,0.494
6075047901,0.338
6089012601,0.306
6095253106,0.43
6107001400,0.234
8009964700,0.448
8013013201,0.338
8035014504,0.308
8059011711,0.78
9003466101,0.336
12011061100,0.556
12031000800,0.448
12069031309,0.302
12071010303,0.144
12086004703,0.246
12099007838,0.408
12125960200,0.294
13057090300,0.54
13063040303,0.696
13063040510,0.422
13121010122,0.1
13121010516,0.402
13121011425,0.302
15003003603,0.434
19049050300,0.474
19127950800,0.418
19167070300,0.144
19169000900,0.172
16045960100,0.234
17019005401,0.332
17031160900,0.808
17031560900,0.088
17031710200,0.592
17179021203,0.284
18095010600,0.286
18095011200,0.214
18105000402,0.798
18179040400,0.492
20149000300,0.274
21097950400,0.226
22009030300,0.104
25009205200,0.204
25009220102,0.32
25015820202,0.29
25017338400,0.018
25021441204,0.222
25023510100,0.514
25025160200,0.278
24031701601,0.33
23003950100,0.382
26049011800,0.354
26081010101,0.65
26163555600,0.42
29087960100,0.43
29133950100,0.314
29510111300,0.418
29510116100,0.736
28043950200,0.23
37069060801,0.388
37107010200,0.44
37119002600,0.272
37161960800,0.308
31051977600,0.604
31185969900,0.412
34013017100,0.352
34027041601,0.252
34029714200,0.642
32033970200,0.286
36005013300,0.628
36005020502,0.456
36027120000,0.148
36043010201,0.284
36047045400,0.344
36055015304,0.254
36061027700,0.29
36081007700,0.322
36089491100,0.374
36103190705,0.226
39009973901,0.322
39035170101,0.19
39061004000,0.294
39085201900,0.286
39133600102,0.246
39171950400,0.784
40143005500,0.538
41009970500,0.458
41011000503,0.378
41029000203,0.328
42003470400,0.588
42011011703,0.304
42011012104,0.366
42017100307,0.296
42017105013,0.308
42019902600,0.438
42027011902,0.498
42041010203,0.318
42045410301,0.3
42069112200,0.378
42081010500,0.286
42133022300,0.458
72055961300,0.386
72077500402,0.39
44001030601,0.328
45083021402,0.422
45083023405,0.392
47047060404,0.572
47119010202,0.38
47157005700,0.17
48061013002,0.148
48113018505,0.4
48141003000,0.404
48199030200,0.24
48201453601,0.416
48201541001,0.416
48249950600,0.368
48439121605,0.634
48439122600,0.56
48483950300,0.444
48487950500,0.574
49053271701,0.342
51059422201,0.278
51093280300,0.2
51099040100,0.544
51187020601,0.05
51800075802,0.706
51830370100,0.038
53033007900,0.684
55101000100,0.432
55139000700,0.412
