

Tract (Group 1)	Date (Group 2)	risk_indicator
13187960102	1/4/09	1
13215011200	1/4/09	1
13217100400	1/4/09	1
16027021600	1/4/09	3
16055000500	1/4/09	1
17031630500	1/4/09	3
17031660700	1/4/09	1
17103000600	1/4/09	0
17105960100	1/4/09	1
17153971100	1/4/09	1
18089011700	1/4/09	1
18093951300	1/4/09	1
18097330806	1/4/09	3
18097331000	1/4/09	1
18117951500	1/4/09	1
19087970200	1/4/09	1
20091052603	1/4/09	1
21013960600	1/4/09	1
21111000200	1/4/09	2
21111012204	1/4/09	1
21183920400	1/4/09	1
21187970200	1/4/09	1
22003950200	1/4/09	1
22009030400	1/4/09	1
22019001400	1/4/09	1
22019002201	1/4/09	1
22019002600	1/4/09	1
22031950500	1/4/09	0
22055002102	1/4/09	1
22071000603	1/4/09	1
22071001748	1/4/09	1
22071001900	1/4/09	2
24001000400	1/4/09	2
24003740500	1/4/09	1
24021740200	1/4/09	1
24033806601	1/4/09	1
24510272007	1/4/09	2
26067030100	1/4/09	1
26073000200	1/4/09	1
26129950200	1/4/09	1
26163512200	1/4/09	1
26163537000	1/4/09	1
26163541000	1/4/09	1
27025110302	1/4/09	1
27053026820	1/4/09	0
28049000700	1/4/09	1
28049003400	1/4/09	1
28075010400	1/4/09	1
28077960200	1/4/09	2
28085950200	1/4/09	1
28147950300	1/4/09	1
29033960300	1/4/09	1
29109470500	1/4/09	1
29225470201	1/4/09	1
29510127100	1/4/09	1
31055007453	1/4/09	0
33009960300	1/4/09	1
34011041100	1/4/09	1
36009960400	1/4/09	1
36015000500	1/4/09	1
36019102100	1/4/09	1
36029001900	1/4/09	2
36039080402	1/4/09	1
36047036900	1/4/09	1
36047039500	1/4/09	1
36047039700	1/4/09	1
36047122000	1/4/09	1
36055015304	1/4/09	2
36061020901	1/4/09	1
36063022702	1/4/09	1
36075020302	1/4/09	1
36117021200	1/4/09	1
37069060301	1/4/09	1
37077970602	1/4/09	1
37081016800	1/4/09	1
37147001200	1/4/09	0
37153970800	1/4/09	1
37155960300	1/4/09	1
37155961301	1/4/09	1
37161961101	1/4/09	1
37181960600	1/4/09	1
38101010400	1/4/09	0
39017013100	1/4/09	2
39035123501	1/4/09	1
40023967100	1/4/09	1
40049681300	1/4/09	1
40109105904	1/4/09	1
40109107002	1/4/09	1
40109108217	1/4/09	1
40113940005	1/4/09	1
4013082008	1/4/09	1
40131050302	1/4/09	1
40143002900	1/4/09	0
40143006200	1/4/09	1
4021941400	1/4/09	1
41051006100	1/4/09	1
42003261400	1/4/09	1
42003486700	1/4/09	1
42003563200	1/4/09	4
42073011300	1/4/09	1
42077006500	1/4/09	2
42077006600	1/4/09	11
42077006701	1/4/09	1
44007017100	1/4/09	7
45015020302	1/4/09	4
45091060804	1/4/09	1
47037010501	1/4/09	1
47037018101	1/4/09	1
47093002800	1/4/09	1
47097050505	1/4/09	1
47157001100	1/4/09	1
47157010710	1/4/09	1
47157011800	1/4/09	1
48007950500	1/4/09	1
48113017101	1/4/09	1
48187210603	1/4/09	1
48201422301	1/4/09	1
48209010803	1/4/09	1
48245000101	1/4/09	1
48253020500	1/4/09	1
48381021900	1/4/09	1
48423001802	1/4/09	1
48429950200	1/4/09	0
48429950300	1/4/09	1
48439102100	1/4/09	0
48441010700	1/4/09	1
48453002407	1/4/09	3
49057201800	1/4/09	1
5031000300	1/4/09	1
51067020400	1/4/09	1
51147930201	1/4/09	2
51153901001	1/4/09	1
51185020100	1/4/09	1
51530930600	1/4/09	1
51730810100	1/4/09	1
53033026100	1/4/09	3
53033028902	1/4/09	1
53033029406	1/4/09	1
55033970400	1/4/09	1
55057100500	1/4/09	1
56041975300	1/4/09	0
6001407800	1/4/09	1
6001427800	1/4/09	1
6001427900	1/4/09	2
6001435601	1/4/09	1
6029002600	1/4/09	1
6037462400	1/4/09	0
6037600601	1/4/09	1
6077004502	1/4/09	1
6099001601	1/4/09	1
6103000100	1/4/09	0
6103000700	1/4/09	1
6111008500	1/4/09	0
8005080400	1/4/09	2
9003471400	1/4/09	1
10001043000	1/5/09	1
1005950400	1/5/09	1
1009050101	1/5/09	1
1031011300	1/5/09	0
1073000800	1/5/09	1
1123962300	1/5/09	1
12005000201	1/5/09	1
12011043002	1/5/09	0
12057014007	1/5/09	1
12069031103	1/5/09	1
12069031204	1/5/09	1
12071000700	1/5/09	1
12086012700	1/5/09	1
12099006100	1/5/09	7
12101030502	1/5/09	1
12127091013	1/5/09	1
12131950102	1/5/09	1
13083040200	1/5/09	1
13135050220	1/5/09	1
13151070403	1/5/09	1
16075960200	1/5/09	1
17031242300	1/5/09	1
17077010600	1/5/09	1
17097863202	1/5/09	1
17103000900	1/5/09	1
17111870605	1/5/09	2
17111870904	1/5/09	2
17115000200	1/5/09	1
17201003300	1/5/09	1
18039001200	1/5/09	1
18059410300	1/5/09	1
18157001100	1/5/09	1
18181958700	1/5/09	1
19153010803	1/5/09	1
19189680200	1/5/09	1
20015020901	1/5/09	1
20173005200	1/5/09	1
2020000901	1/5/09	1
2020001300	1/5/09	1
21111002800	1/5/09	1
21153970200	1/5/09	1
21191930300	1/5/09	1
21233960400	1/5/09	1
22073010604	1/5/09	1
25003900100	1/5/09	1
26017286600	1/5/09	1
26035000600	1/5/09	2
26049000900	1/5/09	0
26053950200	1/5/09	1
26061000500	1/5/09	1
26073940500	1/5/09	1
26099247400	1/5/09	1
26163500600	1/5/09	1
26163516000	1/5/09	1
26163538600	1/5/09	0
26163540200	1/5/09	0
27027020100	1/5/09	1
27053008500	1/5/09	1
27053024300	1/5/09	1
27053024802	1/5/09	1
27111961300	1/5/09	1
27115950500	1/5/09	1
27137013900	1/5/09	1
28009950100	1/5/09	1
28031950300	1/5/09	1
28035010101	1/5/09	1
28049010600	1/5/09	1
28049011400	1/5/09	1
28067950100	1/5/09	1
28073020100	1/5/09	1
28081950401	1/5/09	1
28105950200	1/5/09	1
29011960100	1/5/09	1
29023950100	1/5/09	1
29069360200	1/5/09	1
29091090300	1/5/09	1
29095012802	1/5/09	1
29095017800	1/5/09	1
29181870300	1/5/09	1
29183311311	1/5/09	1
29189220601	1/5/09	1
30035940400	1/5/09	1
31001966100	1/5/09	1
31001966200	1/5/09	1
31019969500	1/5/09	1
31121966700	1/5/09	1
34027045401	1/5/09	1
36005024000	1/5/09	1
36005034300	1/5/09	0
36027220700	1/5/09	7
36041950400	1/5/09	1
36047049200	1/5/09	1
36047152200	1/5/09	1
36055010902	1/5/09	1
36055014003	1/5/09	1
36059413600	1/5/09	3
36077591500	1/5/09	1
36081018401	1/5/09	0
36081026500	1/5/09	6
36081052200	1/5/09	2
36103124602	1/5/09	1
37057060304	1/5/09	1
37067001902	1/5/09	1
37085071001	1/5/09	1
37119004200	1/5/09	1
37125951100	1/5/09	0
37155961700	1/5/09	1
39035152201	1/5/09	1
39035154601	1/5/09	1
39039958400	1/5/09	1
39049006932	1/5/09	0
39049007721	1/5/09	1
39061008000	1/5/09	1
39061010201	1/5/09	1
39061020505	1/5/09	1
39085204800	1/5/09	1
39087051200	1/5/09	3
39113080100	1/5/09	1
39147962900	1/5/09	2
39173021702	1/5/09	4
40005587700	1/5/09	1
40109105600	1/5/09	1
4013109400	1/5/09	1
40143005300	1/5/09	1
40143005801	1/5/09	1
41015950400	1/5/09	1
41039003800	1/5/09	0
41043020802	1/5/09	1
41051005700	1/5/09	1
42001030200	1/5/09	0
42003507000	1/5/09	1
42027011901	1/5/09	0
42049012002	1/5/09	1
42077006500	1/5/09	3
44007012803	1/5/09	2
44007017900	1/5/09	0
45003020702	1/5/09	1
45035010818	1/5/09	1
45035010819	1/5/09	11
45051060204	1/5/09	1
47059090700	1/5/09	1
47089070400	1/5/09	1
47111970100	1/5/09	1
47125100400	1/5/09	1
47125101101	1/5/09	1
47145030500	1/5/09	1
48029130900	1/5/09	1
48029171000	1/5/09	1
48029180201	1/5/09	1
48053960500	1/5/09	1
48085030900	1/5/09	1
48113013009	1/5/09	8
48303000405	1/5/09	1
48303001501	1/5/09	1
48323950204	1/5/09	1
48375010600	1/5/09	1
5035030101	1/5/09	1
5091020701	1/5/09	1
5103950300	1/5/09	1
51067020200	1/5/09	1
51071930300	1/5/09	1
5119003202	1/5/09	1
51650010900	1/5/09	1
53005011800	1/5/09	1
53009001800	1/5/09	1
53011040101	1/5/09	0
53033025804	1/5/09	1
53033026500	1/5/09	1
53045960900	1/5/09	1
53045961000	1/5/09	1
53057951400	1/5/09	1
55005001002	1/5/09	1
55057100400	1/5/09	2
55121100800	1/5/09	1
6009000400	1/5/09	1
6013381000	1/5/09	2
6037700101	1/5/09	1
6037700102	1/5/09	1
6065042209	1/5/09	1
6071004003	1/5/09	1
6071007303	1/5/09	1
6071007305	1/5/09	1
6077002401	1/5/09	0
6103000500	1/5/09	0
72005400600	1/5/09	1
1015001201	1/6/09	1
1031010500	1/6/09	1
1049960700	1/6/09	1
1053970400	1/6/09	1
1053970600	1/6/09	1
1065040200	1/6/09	1
1089010501	1/6/09	0
12031016100	1/6/09	1
12086009904	1/6/09	1
12086010011	1/6/09	1
12099007750	1/6/09	3
12105013902	1/6/09	0
12127083008	1/6/09	1
13021013302	1/6/09	1
13127000401	1/6/09	1
13185011402	1/6/09	1
13213010700	1/6/09	0
16047960100	1/6/09	1
17017960400	1/6/09	1
17031251300	1/6/09	0
17031252000	1/6/09	1
17031460700	1/6/09	1
17031821500	1/6/09	1
17097863701	1/6/09	10
17179021603	1/6/09	1
17179021701	1/6/09	1
18103952600	1/6/09	1
18141002700	1/6/09	0
19061000600	1/6/09	1
19107080300	1/6/09	0
19153002700	1/6/09	1
20079030100	1/6/09	1
20085082800	1/6/09	1
21007950300	1/6/09	1
21073071100	1/6/09	1
21089040502	1/6/09	1
2110000100	1/6/09	1
21235920100	1/6/09	1
2150000300	1/6/09	1
22017022300	1/6/09	0
22071000605	1/6/09	2
22071001737	1/6/09	1
22099020600	1/6/09	1
23031030100	1/6/09	4
24003731307	1/6/09	1
25017325100	1/6/09	1
25023502101	1/6/09	2
25025010203	1/6/09	3
25027731204	1/6/09	1
26025000900	1/6/09	1
26049000600	1/6/09	0
26125175200	1/6/09	1
26161413000	1/6/09	1
26161416200	1/6/09	1
26163570500	1/6/09	1
29001950500	1/6/09	1
29031880900	1/6/09	1
29081950100	1/6/09	1
29095017800	1/6/09	1
29133950200	1/6/09	1
31055007436	1/6/09	1
31109000300	1/6/09	1
34029734002	1/6/09	1
35009000202	1/6/09	1
35061970101	1/6/09	1
36005015100	1/6/09	0
36005021200	1/6/09	0
36005051600	1/6/09	4
36029004100	1/6/09	2
36047040600	1/6/09	1
36047046400	1/6/09	1
36047047200	1/6/09	0
36055001900	1/6/09	1
36055002000	1/6/09	1
36055002200	1/6/09	1
36061002201	1/6/09	1
36061018900	1/6/09	1
36075020600	1/6/09	1
36081012400	1/6/09	0
36081013000	1/6/09	1
36103159601	1/6/09	1
37067002808	1/6/09	1
37119001000	1/6/09	1
37157040400	1/6/09	1
37193960802	1/6/09	1
39035117300	1/6/09	4
39059977200	1/6/09	1
39127966000	1/6/09	1
39135455002	1/6/09	1
39145002900	1/6/09	1
39145004000	1/6/09	1
39165032300	1/6/09	1
40009966800	1/6/09	1
4013116100	1/6/09	1
40143007702	1/6/09	1
4019004334	1/6/09	1
41051007900	1/6/09	1
44003020400	1/6/09	0
44007001400	1/6/09	4
46137941600	1/6/09	1
47065002600	1/6/09	1
48029141200	1/6/09	1
48029141300	1/6/09	1
48073950100	1/6/09	1
48073951000	1/6/09	1
48099010101	1/6/09	1
48113016605	1/6/09	1
48141000301	1/6/09	1
48157675000	1/6/09	1
48189950100	1/6/09	1
48201233103	1/6/09	1
48251130302	1/6/09	1
48303002400	1/6/09	1
48349970700	1/6/09	1
48439104701	1/6/09	1
48439114205	1/6/09	1
48441013100	1/6/09	0
48453002207	1/6/09	1
5047950300	1/6/09	1
5097953000	1/6/09	1
51013101702	1/6/09	7
51013101703	1/6/09	6
5107480300	1/6/09	1
51087200112	1/6/09	1
51095080101	1/6/09	1
51103030100	1/6/09	2
5119003208	1/6/09	0
5119004004	1/6/09	0
5125010600	1/6/09	1
51620090100	1/6/09	0
51760021100	1/6/09	1
53021020200	1/6/09	1
53073010702	1/6/09	1
54033030100	1/6/09	1
54033030602	1/6/09	1
54055002200	1/6/09	1
55005001002	1/6/09	1
55079000900	1/6/09	1
55079005900	1/6/09	1
55079009300	1/6/09	0
55079014900	1/6/09	1
55099970100	1/6/09	0
6065043403	1/6/09	2
6079012702	1/6/09	0
6097154304	1/6/09	1
8041004009	1/6/09	1
8041006400	1/6/09	1
9011702500	1/6/09	1
NULL	1/6/09	1
1041963700	1/7/09	1
1045020300	1/7/09	1
11001006801	1/7/09	1
1127021900	1/7/09	0
12005002608	1/7/09	1
12009071340	1/7/09	1
12033001104	1/7/09	1
12033001800	1/7/09	1
12086000607	1/7/09	1
12086001802	1/7/09	1
12086020200	1/7/09	1
12097042300	1/7/09	1
13021012500	1/7/09	1
13035150300	1/7/09	1
13063040415	1/7/09	5
13063040525	1/7/09	1
13105000100	1/7/09	1
13109970300	1/7/09	1
13113140406	1/7/09	1
13215010605	1/7/09	1
17031460200	1/7/09	2
17031730400	1/7/09	1
17031826800	1/7/09	1
17031837300	1/7/09	1
17037000500	1/7/09	0
17057953900	1/7/09	1
17099964100	1/7/09	2
17117956300	1/7/09	1
17145030400	1/7/09	1
17183010300	1/7/09	1
17201001000	1/7/09	1
17201002400	1/7/09	1
18003004000	1/7/09	1
18039002700	1/7/09	1
18097360700	1/7/09	1
18141011305	1/7/09	1
19139050700	1/7/09	1
19163010900	1/7/09	2
20191962600	1/7/09	1
2020002303	1/7/09	3
2020002822	1/7/09	1
20209041000	1/7/09	1
20209043400	1/7/09	0
2090000400	1/7/09	2
21047200400	1/7/09	1
21089040202	1/7/09	1
21231920400	1/7/09	1
2170001003	1/7/09	1
22017025200	1/7/09	1
22055001200	1/7/09	0
22071000606	1/7/09	1
22079010100	1/7/09	1
22079010500	1/7/09	1
23005000500	1/7/09	1
23005001800	1/7/09	1
25013801800	1/7/09	1
26049010700	1/7/09	1
26121002000	1/7/09	1
26163507100	1/7/09	1
26163541100	1/7/09	1
26163543500	1/7/09	1
26163545100	1/7/09	1
27053024300	1/7/09	1
28001000300	1/7/09	0
28031950100	1/7/09	1
28049002200	1/7/09	1
28111950101	1/7/09	1
28121020802	1/7/09	1
29031880200	1/7/09	1
29095003800	1/7/09	1
29097011500	1/7/09	1
29115490200	1/7/09	1
30081000600	1/7/09	1
31109002800	1/7/09	0
32003005805	1/7/09	1
32003005809	1/7/09	0
33001966200	1/7/09	2
33011021000	1/7/09	1
35045000302	1/7/09	1
36017970100	1/7/09	1
36027050203	1/7/09	4
36027220300	1/7/09	1
36029014803	1/7/09	1
36047074000	1/7/09	0
36047077600	1/7/09	1
36055001800	1/7/09	1
36057070300	1/7/09	1
36059304202	1/7/09	1
36063023404	1/7/09	1
36071011500	1/7/09	0
36081055600	1/7/09	1
36119009300	1/7/09	1
37081011500	1/7/09	1
37119001606	1/7/09	1
39003013600	1/7/09	1
39017000200	1/7/09	1
39035188107	1/7/09	1
39041011604	1/7/09	1
39049007112	1/7/09	0
39057200104	1/7/09	1
39109345000	1/7/09	0
39109365000	1/7/09	0
39125960100	1/7/09	1
39125960400	1/7/09	1
39153508900	1/7/09	4
4001944300	1/7/09	1
4007000500	1/7/09	1
40125501102	1/7/09	1
4013092801	1/7/09	2
40143009300	1/7/09	0
4021001600	1/7/09	1
41001950100	1/7/09	1
41039004502	1/7/09	1
42021012100	1/7/09	1
42033330800	1/7/09	0
42061950600	1/7/09	1
42069101300	1/7/09	1
42069111500	1/7/09	1
42089300305	1/7/09	1
42133020420	1/7/09	0
42133024001	1/7/09	3
44007017000	1/7/09	2
45019003114	1/7/09	1
45021970502	1/7/09	1
45041001100	1/7/09	1
45041001900	1/7/09	1
45073030701	1/7/09	0
45079011608	1/7/09	1
45085001703	1/7/09	1
45089970700	1/7/09	1
46121940100	1/7/09	1
47009010800	1/7/09	1
47069950600	1/7/09	1
47081950302	1/7/09	1
47093006600	1/7/09	0
48005000101	1/7/09	1
48099010102	1/7/09	1
48179950700	1/7/09	1
48201233102	1/7/09	1
48325000101	1/7/09	1
48439106515	1/7/09	1
48483950300	1/7/09	1
5011950400	1/7/09	1
5045030200	1/7/09	0
51027010200	1/7/09	1
51087201502	1/7/09	1
51710005701	1/7/09	1
51760020400	1/7/09	1
53011041600	1/7/09	0
53053061001	1/7/09	1
53063002000	1/7/09	1
53077000700	1/7/09	1
55083101300	1/7/09	1
6037234902	1/7/09	1
6037920339	1/7/09	1
6039000800	1/7/09	1
6059001505	1/7/09	1
6059074108	1/7/09	1
6059099227	1/7/09	3
6067004905	1/7/09	3
6067006900	1/7/09	1
6071007403	1/7/09	1
72067820100	1/7/09	1
72129220300	1/7/09	1
8041002102	1/7/09	1
8041006100	1/7/09	0
1003011000	1/8/09	1
1047956600	1/8/09	1
1073002200	1/8/09	1
1081040300	1/8/09	1
1083020401	1/8/09	1
1091972900	1/8/09	1
1091973100	1/8/09	1
1127020600	1/8/09	1
12005000201	1/8/09	1
12031016604	1/8/09	1
12065250200	1/8/09	1
12069030104	1/8/09	1
12086001904	1/8/09	2
12086004405	1/8/09	1
12097043800	1/8/09	1
12103022100	1/8/09	1
12111380500	1/8/09	1
12115000101	1/8/09	1
13001950300	1/8/09	1
13013180503	1/8/09	1
13021011800	1/8/09	1
13021012300	1/8/09	1
13021012800	1/8/09	1
13029920102	1/8/09	1
13031110700	1/8/09	1
13051003302	1/8/09	1
13121006200	1/8/09	0
13139000302	1/8/09	2
13245010512	1/8/09	1
13245010707	1/8/09	1
17031611000	1/8/09	1
17031822000	1/8/09	1
17031841800	1/8/09	1
17197882400	1/8/09	1
17197883605	1/8/09	2
18035002800	1/8/09	1
19125030500	1/8/09	6
19191950400	1/8/09	0
21051950100	1/8/09	1
21097950300	1/8/09	1
22037951400	1/8/09	1
22083970400	1/8/09	1
22097961300	1/8/09	1
22101040300	1/8/09	1
22105953800	1/8/09	1
22115950800	1/8/09	1
24033804700	1/8/09	1
24510100100	1/8/09	1
24510120500	1/8/09	1
25017359300	1/8/09	2
26061000700	1/8/09	1
26163516300	1/8/09	1
26163541800	1/8/09	1
26163546000	1/8/09	0
27003050607	1/8/09	1
28005950300	1/8/09	0
28107950300	1/8/09	1
28111950101	1/8/09	1
29109470300	1/8/09	1
29169470287	1/8/09	1
29213480402	1/8/09	1
29217950600	1/8/09	1
29223690200	1/8/09	1
31153010106	1/8/09	1
33017081400	1/8/09	1
34001011900	1/8/09	1
34025807003	1/8/09	1
34031182400	1/8/09	1
34031182700	1/8/09	1
34033021101	1/8/09	1
35031945600	1/8/09	1
36047123700	1/8/09	0
36065023901	1/8/09	1
36071014700	1/8/09	0
37003040400	1/8/09	0
37021001500	1/8/09	1
37063001709	1/8/09	1
37067002501	1/8/09	0
37071030501	1/8/09	1
37081012803	1/8/09	1
37101040201	1/8/09	1
37101041101	1/8/09	0
37125950502	1/8/09	1
37127010502	1/8/09	1
37127011200	1/8/09	3
37151030302	1/8/09	1
37183054014	1/8/09	0
37185950300	1/8/09	1
38017000801	1/8/09	0
39057200300	1/8/09	1
39151701300	1/8/09	1
40109107303	1/8/09	1
40109107401	1/8/09	1
4013115500	1/8/09	2
40143005002	1/8/09	1
40143006804	1/8/09	0
4019004115	1/8/09	1
41041951100	1/8/09	1
41053020203	1/8/09	1
42003191900	1/8/09	1
42043021300	1/8/09	1
42059970100	1/8/09	6
45019002702	1/8/09	1
45027960201	1/8/09	1
45029970401	1/8/09	1
45031011300	1/8/09	1
45035010603	1/8/09	1
45035010820	1/8/09	1
45045000200	1/8/09	1
45051020300	1/8/09	1
45063020803	1/8/09	1
45083021500	1/8/09	1
45085001901	1/8/09	1
45091061302	1/8/09	1
46103010200	1/8/09	1
47085130300	1/8/09	1
47157005300	1/8/09	1
47187051002	1/8/09	1
47189030600	1/8/09	1
48085030305	1/8/09	1
48113011401	1/8/09	1
48113014131	1/8/09	1
48199030502	1/8/09	1
48201452500	1/8/09	1
48215023507	1/8/09	1
48245000600	1/8/09	1
48257051300	1/8/09	1
48453000500	1/8/09	1
48453002005	1/8/09	1
48489950300	1/8/09	1
48493000201	1/8/09	1
51003010700	1/8/09	1
51059415500	1/8/09	1
5117460200	1/8/09	1
5119002500	1/8/09	1
51730811100	1/8/09	1
54023969600	1/8/09	1
54047954200	1/8/09	1
54049020700	1/8/09	1
54061010800	1/8/09	1
54069002200	1/8/09	1
55111000200	1/8/09	1
55141010600	1/8/09	1
6001401800	1/8/09	1
6001402600	1/8/09	1
6001427200	1/8/09	1
6007000402	1/8/09	1
6017030402	1/8/09	1
6077003106	1/8/09	1
6077004302	1/8/09	1
6107001601	1/8/09	1
8005080700	1/8/09	1
10003013700	1/9/09	3
1031011100	1/9/09	1
1049961300	1/9/09	1
1051030400	1/9/09	1
1133965503	1/9/09	1
12007000100	1/9/09	1
12021010413	1/9/09	1
12033003614	1/9/09	1
12057013307	1/9/09	1
12071040305	1/9/09	1
12086008308	1/9/09	1
12099007817	1/9/09	1
12101032008	1/9/09	1
13043950100	1/9/09	1
13045910703	1/9/09	1
13071970300	1/9/09	1
13121005700	1/9/09	1
13165960100	1/9/09	1
13205090400	1/9/09	1
17031110100	1/9/09	1
17031230600	1/9/09	3
17031510300	1/9/09	1
17031611100	1/9/09	1
17031824800	1/9/09	2
17031835600	1/9/09	1
17031842100	1/9/09	1
17031842600	1/9/09	1
17085020100	1/9/09	1
17115002100	1/9/09	1
18005011500	1/9/09	1
18061060200	1/9/09	1
18141003100	1/9/09	1
19139050400	1/9/09	1
19179961000	1/9/09	1
20133951700	1/9/09	0
20133952000	1/9/09	0
20173005600	1/9/09	1
20173008900	1/9/09	1
20177001000	1/9/09	1
20177001100	1/9/09	1
2090001700	1/9/09	1
2090001900	1/9/09	1
21035010800	1/9/09	1
21059000400	1/9/09	0
21077960101	1/9/09	1
21115960400	1/9/09	2
21205950300	1/9/09	1
22017022100	1/9/09	0
22045030900	1/9/09	1
22051027810	1/9/09	2
22071001401	1/9/09	1
22079013200	1/9/09	1
22103040803	1/9/09	1
24005491600	1/9/09	1
24021752802	1/9/09	0
25009206600	1/9/09	5
25013801700	1/9/09	4
25025091700	1/9/09	2
25025091800	1/9/09	1
26049011214	1/9/09	1
26049011710	1/9/09	1
26081001600	1/9/09	1
26105950600	1/9/09	1
26121004000	1/9/09	1
26143970200	1/9/09	1
26163503400	1/9/09	1
26163525800	1/9/09	1
26163530900	1/9/09	1
26163534500	1/9/09	1
27099000300	1/9/09	1
27115950300	1/9/09	1
28017950100	1/9/09	1
28047003000	1/9/09	1
28049001900	1/9/09	1
28049011103	1/9/09	1
28051950500	1/9/09	1
28089030106	1/9/09	5
28123020300	1/9/09	1
29017950200	1/9/09	1
29031880900	1/9/09	1
29095001900	1/9/09	1
29189210100	1/9/09	1
29213480501	1/9/09	0
29213480502	1/9/09	0
30029000700	1/9/09	1
30111001501	1/9/09	1
31031955800	1/9/09	1
32003002964	1/9/09	1
32019960301	1/9/09	1
34021004201	1/9/09	1
34029736105	1/9/09	1
34031183000	1/9/09	2
35031945400	1/9/09	1
36005002500	1/9/09	1
36005022300	1/9/09	0
36005039600	1/9/09	2
36029016600	1/9/09	0
36029017100	1/9/09	1
36045062400	1/9/09	1
36047020200	1/9/09	0
36055009500	1/9/09	1
36059416000	1/9/09	1
36061003800	1/9/09	1
36071011200	1/9/09	1
36083051600	1/9/09	2
37051003500	1/9/09	1
37071030902	1/9/09	1
37087920200	1/9/09	1
37101041300	1/9/09	1
37155961000	1/9/09	1
37159051303	1/9/09	1
37171930302	1/9/09	1
39017013600	1/9/09	1
39035115400	1/9/09	1
39049005000	1/9/09	1
39049006000	1/9/09	1
39061020601	1/9/09	1
39065000400	1/9/09	1
39097041200	1/9/09	0
39113040103	1/9/09	2
39113040204	1/9/09	5
39113060200	1/9/09	1
39145003500	1/9/09	1
40031000200	1/9/09	1
40109107206	1/9/09	1
40109107405	1/9/09	1
4013116703	1/9/09	1
4013421701	1/9/09	1
4013421702	1/9/09	0
40143007508	1/9/09	1
4015951502	1/9/09	1
41031960201	1/9/09	0
41035971600	1/9/09	1
42003561100	1/9/09	1
42009961100	1/9/09	1
42013010102	1/9/09	1
42071010400	1/9/09	1
42077002000	1/9/09	1
44003022000	1/9/09	1
44003022201	1/9/09	3
44007011000	1/9/09	4
45003021102	1/9/09	1
45031010300	1/9/09	1
45031011400	1/9/09	1
45047970600	1/9/09	1
45051070602	1/9/09	1
45059920103	1/9/09	1
45077010100	1/9/09	1
45079011404	1/9/09	1
45083021500	1/9/09	1
45083022202	1/9/09	1
45085001802	1/9/09	1
45089970400	1/9/09	1
45091061802	1/9/09	1
47049965100	1/9/09	1
47053967000	1/9/09	1
47083120200	1/9/09	1
47137925100	1/9/09	1
48041000800	1/9/09	1
48121021519	1/9/09	0
48141010345	1/9/09	1
48201252900	1/9/09	1
48201421600	1/9/09	15
48375013400	1/9/09	1
48499950800	1/9/09	1
49035100308	1/9/09	1
5033020402	1/9/09	1
5045031101	1/9/09	1
5057480200	1/9/09	1
5095950100	1/9/09	1
51001090400	1/9/09	1
51015070600	1/9/09	1
51059430700	1/9/09	1
51063920102	1/9/09	1
51131930300	1/9/09	1
51133020200	1/9/09	1
51680000400	1/9/09	1
51710006200	1/9/09	2
51760070700	1/9/09	1
51790000200	1/9/09	1
53025010500	1/9/09	1
53053061900	1/9/09	2
53061050800	1/9/09	1
54019020800	1/9/09	0
54049021500	1/9/09	1
55025011000	1/9/09	4
55035000600	1/9/09	2
55079008600	1/9/09	1
55079185400	1/9/09	1
55079185700	1/9/09	1
55105002100	1/9/09	0
55105002200	1/9/09	5
6007001100	1/9/09	1
6019004404	1/9/09	1
6047001002	1/9/09	1
6053011204	1/9/09	1
6065043507	1/9/09	1
6071004601	1/9/09	1
6077004001	1/9/09	2
9003415600	1/9/09	0
NULL	1/9/09	0
1021060300	2/1/09	1
1065040400	2/1/09	0
1097006702	2/1/09	1
1115040401	2/1/09	1
1125010803	2/1/09	1
12005000500	2/1/09	2
12011060303	2/1/09	2
12011070312	2/1/09	1
12015020501	2/1/09	1
12031011100	2/1/09	1
12031011300	2/1/09	1
12031014413	2/1/09	1
12095012000	2/1/09	1
12103026300	2/1/09	1
12127081300	2/1/09	1
13021012800	2/1/09	1
13047030402	2/1/09	1
13079070100	2/1/09	1
13111050200	2/1/09	1
13117130104	2/1/09	1
13213010500	2/1/09	1
13225040301	2/1/09	1
13245001500	2/1/09	1
13245010101	2/1/09	0
13245010904	2/1/09	1
13293010400	2/1/09	1
13293010500	2/1/09	3
13299950200	2/1/09	1
13315960400	2/1/09	1
16027021200	2/1/09	1
17031680600	2/1/09	1
17031817200	2/1/09	1
17055040200	2/1/09	1
17115000300	2/1/09	1
17127970400	2/1/09	1
18089041500	2/1/09	1
18167000600	2/1/09	1
20035494000	2/1/09	0
20095961200	2/1/09	1
20169001200	2/1/09	1
20173008400	2/1/09	1
21025920100	2/1/09	1
21047201000	2/1/09	1
21073070500	2/1/09	1
21077960101	2/1/09	1
21107971000	2/1/09	1
21111001600	2/1/09	1
21155970700	2/1/09	NA
21161960300	2/1/09	NA
21163970500	2/1/09	1
21179930301	2/1/09	NA
21191930300	2/1/09	1
21209040602	2/1/09	1
21211040501	2/1/09	1
22033000500	2/1/09	1
22051020511	2/1/09	1
22051020512	2/1/09	1
22105954200	2/1/09	1
23007971000	2/1/09	1
24019970200	2/1/09	1
25009252300	2/1/09	2
25013800600	2/1/09	4
25021414100	2/1/09	0
25025050101	2/1/09	1
25025060301	2/1/09	3
25025091900	2/1/09	1
