"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"47556","50021963200",3,0,1,2,0.666666666666667,0.666666666666667
"47557","50021963300",6,1,4,1,0.166666666666667,0.2
"47558","50021963400",1,1,0,0,0,NA
"47559","50021963500",3,1,1,1,0.333333333333333,0.5
"47560","50021963600",4,3,0,1,0.25,1
"47561","50021963700",4,3,1,0,0,0
"47562","50021963800",5,4,1,0,0,0
"47563","50021964000",2,2,0,0,0,NA
"47564","50021964200",1,1,0,0,0,NA
"47565","50023954000",1,1,0,0,0,NA
"47566","50023954100",1,0,0,1,1,1
"47567","50023954300",1,0,0,1,1,1
"47568","50023954500",2,2,0,0,0,NA
"47569","50023954600",1,0,0,1,1,1
"47570","50023954700",3,2,1,0,0,0
"47571","50023954800",1,0,1,0,0,0
"47572","50023954900",1,0,1,0,0,0
"47573","50023955000",5,4,0,1,0.2,1
"47574","50023955100",8,4,3,1,0.125,0.25
"47575","50023955200",9,3,2,4,0.444444444444444,0.666666666666667
"47576","50023955300",1,1,0,0,0,NA
"47577","50023955400",1,1,0,0,0,NA
"47578","50023955500",3,3,0,0,0,NA
"47579","50023955700",5,3,0,2,0.4,1
"47580","50025967000",2,2,0,0,0,NA
"47581","50025967200",21,20,0,1,0.0476190476190476,1
"47582","50025967400",8,8,0,0,0,NA
"47583","50025967500",4,3,1,0,0,0
"47584","50025967600",2,1,0,1,0.5,1
"47585","50025967700",13,11,1,1,0.0769230769230769,0.5
"47586","50025967800",5,4,0,1,0.2,1
"47587","50025967900",2,2,0,0,0,NA
"47588","50025968000",4,4,0,0,0,NA
"47589","50025968100",4,4,0,0,0,NA
"47590","50025968200",1,0,1,0,0,0
"47591","50025968300",3,2,0,1,0.333333333333333,1
"47592","50025968400",4,3,1,0,0,0
"47593","50025968500",2,0,2,0,0,0
"47594","50025968600",3,3,0,0,0,NA
"47595","50025968700",6,4,1,1,0.166666666666667,0.5
"47596","50027965000",7,5,2,0,0,0
"47597","50027965100",2,1,0,1,0.5,1
"47598","50027965200",4,3,0,1,0.25,1
"47599","50027965400",2,2,0,0,0,NA
"47600","50027965501",6,5,0,1,0.166666666666667,1
"47601","50027965502",8,6,2,0,0,0
"47602","50027965600",4,2,2,0,0,0
"47603","50027965700",4,3,1,0,0,0
"47604","50027965800",1,1,0,0,0,NA
"47605","50027965900",3,1,1,1,0.333333333333333,0.5
"47606","50027966100",4,3,1,0,0,0
"47607","50027966200",5,5,0,0,0,NA
"47608","50027966300",3,3,0,0,0,NA
"47609","50027966500",4,4,0,0,0,NA
"47610","50027966600",6,6,0,0,0,NA
"47611","50027966700",2,1,1,0,0,0
"47612","51001090100",15,11,3,1,0.0666666666666667,0.25
"47613","51001090200",49,47,2,0,0,0
"47614","51001090300",51,46,0,5,0.0980392156862745,1
"47615","51001090400",31,28,0,3,0.0967741935483871,1
"47616","51001090500",33,27,0,6,0.181818181818182,1
"47617","51001090600",29,23,4,2,0.0689655172413793,0.333333333333333
"47618","51001090700",44,40,1,3,0.0681818181818182,0.75
"47619","51001090800",38,31,2,5,0.131578947368421,0.714285714285714
"47620","51003010100",6,4,1,1,0.166666666666667,0.5
"47621","51003010201",3,1,2,0,0,0
"47622","51003010202",3,2,1,0,0,0
"47623","51003010300",3,0,3,0,0,0
"47624","51003010401",2,1,0,1,0.5,1
"47625","51003010402",1,0,1,0,0,0
"47626","51003010500",1,0,1,0,0,0
"47627","51003010601",4,3,1,0,0,0
"47628","51003010602",2,0,2,0,0,0
"47629","51003010700",6,1,4,1,0.166666666666667,0.2
"47630","51003010800",1,0,0,1,1,1
"47631","51003010902",1,0,0,1,1,1
"47632","51003010903",1,0,1,0,0,0
"47633","51003011000",2,1,1,0,0,0
"47634","51003011100",1,1,0,0,0,NA
"47635","51003011201",8,1,4,3,0.375,0.428571428571429
"47636","51003011202",2,0,1,1,0.5,0.5
"47637","51003011301",3,0,1,2,0.666666666666667,0.666666666666667
"47638","51003011400",6,5,1,0,0,0
"47639","51005070100",4,1,1,2,0.5,0.666666666666667
"47640","51005080100",18,16,0,2,0.111111111111111,1
"47641","51005080201",11,8,2,1,0.0909090909090909,0.333333333333333
"47642","51005080202",3,2,1,0,0,0
"47643","51005080301",8,7,0,1,0.125,1
"47644","51005080302",1,1,0,0,0,NA
"47645","51007930100",13,12,0,1,0.0769230769230769,1
"47646","51007930200",26,21,2,3,0.115384615384615,0.6
"47647","51009010100",11,9,1,1,0.0909090909090909,0.5
"47648","51009010200",11,11,0,0,0,NA
"47649","51009010300",4,3,0,1,0.25,1
"47650","51009010401",4,1,0,3,0.75,1
"47651","51009010402",2,0,1,1,0.5,0.5
"47652","51009010502",1,0,1,0,0,0
"47653","51009010503",3,2,0,1,0.333333333333333,1
"47654","51009010504",3,3,0,0,0,NA
"47655","51009010600",5,4,1,0,0,0
"47656","51011040100",8,5,0,3,0.375,1
"47657","51011040200",5,5,0,0,0,NA
"47658","51011040300",7,4,1,2,0.285714285714286,0.666666666666667
"47659","51013100200",2,0,2,0,0,0
"47660","51013100500",1,0,0,1,1,1
"47661","51013100700",1,0,0,1,1,1
"47662","51013100800",1,0,0,1,1,1
"47663","51013101403",2,0,0,2,1,1
"47664","51013101404",1,1,0,0,0,NA
"47665","51013101500",1,1,0,0,0,NA
"47666","51013101703",2,0,0,2,1,1
"47667","51013101803",3,0,1,2,0.666666666666667,0.666666666666667
"47668","51013101900",1,0,0,1,1,1
"47669","51013102200",1,0,0,1,1,1
"47670","51013102301",1,0,0,1,1,1
"47671","51013102302",1,0,0,1,1,1
"47672","51013102400",1,0,0,1,1,1
"47673","51013102500",1,0,0,1,1,1
"47674","51013102802",1,0,1,0,0,0
"47675","51013102902",1,1,0,0,0,NA
"47676","51013103100",4,2,0,2,0.5,1
"47677","51013103200",1,0,0,1,1,1
"47678","51013103402",5,2,1,2,0.4,0.666666666666667
"47679","51013103503",2,1,0,1,0.5,1
"47680","51013103601",3,2,1,0,0,0
"47681","51013103602",3,2,0,1,0.333333333333333,1
"47682","51013103700",1,0,0,1,1,1
"47683","51013103800",2,0,0,2,1,1
"47684","51015070100",8,7,0,1,0.125,1
"47685","51015070200",5,4,0,1,0.2,1
"47686","51015070300",3,2,0,1,0.333333333333333,1
"47687","51015070400",21,14,4,3,0.142857142857143,0.428571428571429
"47688","51015070500",6,4,2,0,0,0
"47689","51015070600",5,4,0,1,0.2,1
"47690","51015070700",5,4,0,1,0.2,1
"47691","51015070800",13,10,0,3,0.230769230769231,1
"47692","51015070900",11,10,0,1,0.0909090909090909,1
"47693","51015071000",23,20,2,1,0.0434782608695652,0.333333333333333
"47694","51015071101",8,7,1,0,0,0
"47695","51015071102",19,12,3,4,0.210526315789474,0.571428571428571
"47696","51015071200",10,8,1,1,0.1,0.5
"47697","51017920100",2,2,0,0,0,NA
"47698","51019030101",8,5,2,1,0.125,0.333333333333333
"47699","51019030103",9,8,0,1,0.111111111111111,1
"47700","51019030104",5,2,1,2,0.4,0.666666666666667
"47701","51019030201",5,5,0,0,0,NA
"47702","51019030202",5,5,0,0,0,NA
"47703","51019030300",4,3,0,1,0.25,1
"47704","51019030401",1,0,1,0,0,0
"47705","51019030402",18,14,1,3,0.166666666666667,0.75
"47706","51019030501",11,7,1,3,0.272727272727273,0.75
"47707","51019030503",3,3,0,0,0,NA
"47708","51019030504",13,12,0,1,0.0769230769230769,1
"47709","51019030601",9,8,0,1,0.111111111111111,1
"47710","51019030602",4,4,0,0,0,NA
"47711","51019030603",4,4,0,0,0,NA
"47712","51019030604",2,2,0,0,0,NA
"47713","51019030605",6,6,0,0,0,NA
"47714","51021040100",11,9,0,2,0.181818181818182,1
"47715","51021040200",1,0,1,0,0,0
"47716","51023040100",11,10,0,1,0.0909090909090909,1
"47717","51023040200",26,24,2,0,0,0
"47718","51023040301",2,1,0,1,0.5,1
"47719","51023040302",27,25,0,2,0.0740740740740741,1
"47720","51023040401",15,12,2,1,0.0666666666666667,0.333333333333333
"47721","51023040402",19,14,3,2,0.105263157894737,0.4
"47722","51023040501",3,2,1,0,0,0
"47723","51023040502",4,3,0,1,0.25,1
"47724","51025930100",12,8,0,4,0.333333333333333,1
"47725","51025930201",5,5,0,0,0,NA
"47726","51025930203",8,8,0,0,0,NA
"47727","51025930300",19,18,0,1,0.0526315789473684,1
"47728","51027010100",6,5,1,0,0,0
"47729","51027010200",3,2,0,1,0.333333333333333,1
"47730","51027010400",2,1,1,0,0,0
"47731","51027010500",1,1,0,0,0,NA
"47732","51027010600",5,3,0,2,0.4,1
"47733","51027010700",3,1,0,2,0.666666666666667,1
"47734","51029930101",5,4,0,1,0.2,1
"47735","51029930102",1,1,0,0,0,NA
"47736","51029930201",3,2,0,1,0.333333333333333,1
"47737","51029930202",10,8,0,2,0.2,1
"47738","51031020101",3,2,1,0,0,0
"47739","51031020102",13,10,1,2,0.153846153846154,0.666666666666667
"47740","51031020200",5,4,1,0,0,0
"47741","51031020300",2,1,0,1,0.5,1
"47742","51031020401",10,7,1,2,0.2,0.666666666666667
"47743","51031020402",5,2,2,1,0.2,0.333333333333333
"47744","51031020403",3,2,0,1,0.333333333333333,1
"47745","51031020500",7,5,1,1,0.142857142857143,0.5
"47746","51031020600",8,7,0,1,0.125,1
"47747","51031020700",6,6,0,0,0,NA
"47748","51031020800",10,7,1,2,0.2,0.666666666666667
"47749","51031020900",14,13,1,0,0,0
"47750","51033030100",7,7,0,0,0,NA
"47751","51033030201",2,1,0,1,0.5,1
"47752","51033030300",2,2,0,0,0,NA
"47753","51033030400",1,1,0,0,0,NA
"47754","51033030500",8,5,2,1,0.125,0.333333333333333
"47755","51033030600",2,2,0,0,0,NA
"47756","51035080100",10,6,1,3,0.3,0.75
"47757","51035080200",6,5,0,1,0.166666666666667,1
"47758","51035080300",5,1,3,1,0.2,0.25
"47759","51035080400",5,1,2,2,0.4,0.5
"47760","51035080601",1,0,1,0,0,0
"47761","51035080602",9,7,2,0,0,0
"47762","51036600100",4,2,2,0,0,0
"47763","51036600200",2,1,0,1,0.5,1
"47764","51036600300",6,3,1,2,0.333333333333333,0.666666666666667
"47765","51037930100",3,2,0,1,0.333333333333333,1
"47766","51037930200",3,1,0,2,0.666666666666667,1
"47767","51037930300",8,4,2,2,0.25,0.5
"47768","51041100106",3,0,2,1,0.333333333333333,0.333333333333333
"47769","51041100107",6,2,4,0,0,0
"47770","51041100205",19,8,10,1,0.0526315789473684,0.0909090909090909
"47771","51041100206",1,0,1,0,0,0
"47772","51041100209",3,0,1,2,0.666666666666667,0.666666666666667
"47773","51041100210",2,1,1,0,0,0
"47774","51041100300",7,4,3,0,0,0
"47775","51041100403",10,1,5,4,0.4,0.444444444444444
"47776","51041100404",2,0,2,0,0,0
"47777","51041100405",2,1,1,0,0,0
"47778","51041100406",3,1,0,2,0.666666666666667,1
"47779","51041100407",3,2,0,1,0.333333333333333,1
"47780","51041100409",6,1,2,3,0.5,0.6
"47781","51041100410",4,0,4,0,0,0
"47782","51041100505",6,2,3,1,0.166666666666667,0.25
"47783","51041100506",2,1,1,0,0,0
"47784","51041100507",5,0,5,0,0,0
"47785","51041100508",7,0,7,0,0,0
"47786","51041100509",10,5,5,0,0,0
"47787","51041100510",6,0,5,1,0.166666666666667,0.166666666666667
"47788","51041100600",6,4,2,0,0,0
"47789","51041100701",7,1,5,1,0.142857142857143,0.166666666666667
"47790","51041100702",3,1,2,0,0,0
"47791","51041100703",6,3,2,1,0.166666666666667,0.333333333333333
"47792","51041100804",14,6,5,3,0.214285714285714,0.375
"47793","51041100805",5,1,3,1,0.2,0.25
"47794","51041100806",4,0,3,1,0.25,0.25
"47795","51041100807",1,0,1,0,0,0
"47796","51041100812",2,0,1,1,0.5,0.5
"47797","51041100814",2,0,2,0,0,0
"47798","51041100815",4,1,1,2,0.5,0.666666666666667
"47799","51041100816",5,1,4,0,0,0
"47800","51041100817",1,1,0,0,0,NA
"47801","51041100818",3,0,3,0,0,0
"47802","51041100819",5,1,4,0,0,0
"47803","51041100820",10,4,6,0,0,0
"47804","51041100821",7,2,2,3,0.428571428571429,0.6
"47805","51041100822",2,0,1,1,0.5,0.5
"47806","51041100902",6,2,3,1,0.166666666666667,0.25
"47807","51041100907",4,0,2,2,0.5,0.5
"47808","51041100910",6,2,4,0,0,0
"47809","51041100912",2,1,1,0,0,0
"47810","51041100915",8,2,6,0,0,0
"47811","51041100919",2,0,2,0,0,0
"47812","51041100920",3,0,0,3,1,1
"47813","51041100921",9,3,6,0,0,0
"47814","51041100922",5,3,2,0,0,0
"47815","51041100923",3,0,2,1,0.333333333333333,0.333333333333333
"47816","51041100924",2,0,2,0,0,0
"47817","51041100926",3,1,0,2,0.666666666666667,1
"47818","51041100927",2,1,0,1,0.5,1
"47819","51041100928",1,0,1,0,0,0
"47820","51041100929",4,0,3,1,0.25,0.25
"47821","51041100930",3,0,2,1,0.333333333333333,0.333333333333333
"47822","51041100931",3,0,3,0,0,0
"47823","51041100932",1,0,1,0,0,0
"47824","51041100933",2,0,2,0,0,0
"47825","51041100934",1,0,1,0,0,0
"47826","51041100936",2,0,1,1,0.5,0.5
"47827","51041101003",3,1,2,0,0,0
"47828","51041101004",5,0,3,2,0.4,0.4
"47829","51041101007",4,1,3,0,0,0
"47830","51041101009",2,0,2,0,0,0
"47831","51041101010",2,1,1,0,0,0
"47832","51041101011",1,1,0,0,0,NA
"47833","51041101012",1,0,1,0,0,0
"47834","51041101013",1,0,1,0,0,0
"47835","51043010100",6,5,0,1,0.166666666666667,1
"47836","51043010200",4,4,0,0,0,NA
"47837","51043010300",3,2,1,0,0,0
"47838","51045050100",5,2,2,1,0.2,0.333333333333333
"47839","51047930101",7,6,0,1,0.142857142857143,1
"47840","51047930102",13,10,2,1,0.0769230769230769,0.333333333333333
"47841","51047930201",5,4,1,0,0,0
"47842","51047930202",10,9,1,0,0,0
"47843","51047930300",11,11,0,0,0,NA
"47844","51047930400",15,12,0,3,0.2,1
"47845","51047930501",1,1,0,0,0,NA
"47846","51047930502",8,7,0,1,0.125,1
"47847","51049930100",8,5,1,2,0.25,0.666666666666667
"47848","51049930200",3,2,0,1,0.333333333333333,1
"47849","51051040100",2,2,0,0,0,NA
"47850","51051040200",1,1,0,0,0,NA
"47851","51051040300",5,5,0,0,0,NA
"47852","51051040400",3,3,0,0,0,NA
"47853","51053840100",23,19,2,2,0.0869565217391304,0.5
"47854","51053840200",7,6,1,0,0,0
"47855","51053840300",6,4,2,0,0,0
"47856","51053840400",1,1,0,0,0,NA
"47857","51053840500",8,5,3,0,0,0
"47858","51053840600",19,12,0,7,0.368421052631579,1
"47859","51057950600",1,1,0,0,0,NA
"47860","51057950700",2,1,1,0,0,0
"47861","51057950800",2,1,1,0,0,0
"47862","51059421702",1,1,0,0,0,NA
"47863","51059430202",1,1,0,0,0,NA
"47864","51059430203",1,0,1,0,0,0
"47865","51059430801",1,1,0,0,0,NA
"47866","51059431001",2,2,0,0,0,NA
"47867","51059431400",1,1,0,0,0,NA
"47868","51059431600",1,1,0,0,0,NA
"47869","51059431801",1,1,0,0,0,NA
"47870","51059432100",1,1,0,0,0,NA
"47871","51059432402",2,2,0,0,0,NA
"47872","51059440100",2,2,0,0,0,NA
"47873","51059440202",3,3,0,0,0,NA
"47874","51059440300",2,2,0,0,0,NA
"47875","51059440501",5,5,0,0,0,NA
"47876","51059440502",3,2,1,0,0,0
"47877","51059440701",1,1,0,0,0,NA
"47878","51059440702",2,2,0,0,0,NA
"47879","51059440800",4,4,0,0,0,NA
"47880","51059450200",1,1,0,0,0,NA
"47881","51059450300",1,1,0,0,0,NA
"47882","51059450400",1,1,0,0,0,NA
"47883","51059450500",1,1,0,0,0,NA
"47884","51059450601",1,1,0,0,0,NA
"47885","51059450702",4,4,0,0,0,NA
"47886","51059451000",1,1,0,0,0,NA
"47887","51059451200",3,2,0,1,0.333333333333333,1
"47888","51059451601",1,1,0,0,0,NA
"47889","51059452000",1,1,0,0,0,NA
"47890","51059452101",1,1,0,0,0,NA
"47891","51059452200",3,3,0,0,0,NA
"47892","51059452301",2,2,0,0,0,NA
"47893","51059452302",2,2,0,0,0,NA
"47894","51059452700",1,1,0,0,0,NA
"47895","51059452801",3,3,0,0,0,NA
"47896","51059460100",1,1,0,0,0,NA
"47897","51059460200",2,2,0,0,0,NA
"47898","51059460400",1,1,0,0,0,NA
"47899","51059460501",1,1,0,0,0,NA
"47900","51059460701",1,1,0,0,0,NA
"47901","51059460702",2,2,0,0,0,NA
"47902","51059460800",1,1,0,0,0,NA
"47903","51059460900",1,1,0,0,0,NA
"47904","51059461000",1,1,0,0,0,NA
"47905","51059461100",2,2,0,0,0,NA
"47906","51059461202",1,1,0,0,0,NA
"47907","51059461500",3,3,0,0,0,NA
"47908","51059461601",2,2,0,0,0,NA
"47909","51059461602",3,3,0,0,0,NA
"47910","51059461700",1,1,0,0,0,NA
"47911","51059461901",2,2,0,0,0,NA
"47912","51059470900",1,1,0,0,0,NA
"47913","51059471000",1,1,0,0,0,NA
"47914","51059471100",1,1,0,0,0,NA
"47915","51059471304",1,1,0,0,0,NA
"47916","51059480100",2,2,0,0,0,NA
"47917","51059480203",1,1,0,0,0,NA
"47918","51059480300",1,1,0,0,0,NA
"47919","51059480502",1,1,0,0,0,NA
"47920","51059480802",1,1,0,0,0,NA
"47921","51059480901",3,3,0,0,0,NA
"47922","51059480903",1,1,0,0,0,NA
"47923","51059481000",2,2,0,0,0,NA
"47924","51059481105",1,1,0,0,0,NA
"47925","51059481106",1,1,0,0,0,NA
"47926","51059481500",1,1,0,0,0,NA
"47927","51059481600",1,1,0,0,0,NA
"47928","51059481701",1,1,0,0,0,NA
"47929","51059481702",5,5,0,0,0,NA
"47930","51059482502",1,1,0,0,0,NA
"47931","51059482503",1,1,0,0,0,NA
"47932","51059482504",1,1,0,0,0,NA
"47933","51059482602",2,2,0,0,0,NA
"47934","51059490103",5,5,0,0,0,NA
"47935","51059490501",1,1,0,0,0,NA
"47936","51059491000",1,1,0,0,0,NA
"47937","51059491102",1,1,0,0,0,NA
"47938","51059491201",1,1,0,0,0,NA
"47939","51059491301",1,1,0,0,0,NA
"47940","51059491303",1,1,0,0,0,NA
"47941","51059491401",2,2,0,0,0,NA
"47942","51059491501",2,2,0,0,0,NA
"47943","51059491502",1,1,0,0,0,NA
"47944","51059491601",2,2,0,0,0,NA
"47945","51059491701",3,3,0,0,0,NA
"47946","51059491702",2,2,0,0,0,NA
"47947","51059491704",1,1,0,0,0,NA
"47948","51059491803",1,1,0,0,0,NA
"47949","51059492000",1,1,0,0,0,NA
"47950","51059492201",1,1,0,0,0,NA
"47951","51059492203",1,1,0,0,0,NA
"47952","51059492500",3,3,0,0,0,NA
"47953","51061930100",9,9,0,0,0,NA
"47954","51061930203",6,4,1,1,0.166666666666667,0.5
"47955","51061930204",4,3,1,0,0,0
"47956","51061930205",11,10,1,0,0,0
"47957","51061930206",9,9,0,0,0,NA
"47958","51061930302",7,6,1,0,0,0
"47959","51061930304",5,4,0,1,0.2,1
"47960","51061930401",6,6,0,0,0,NA
"47961","51061930402",2,1,1,0,0,0
"47962","51061930403",6,4,2,0,0,0
"47963","51061930703",4,3,0,1,0.25,1
"47964","51061930704",7,7,0,0,0,NA
"47965","51061930705",3,2,1,0,0,0
"47966","51061930706",4,3,1,0,0,0
"47967","51061930707",12,10,1,1,0.0833333333333333,0.5
"47968","51063920101",1,0,1,0,0,0
"47969","51063920102",1,0,0,1,1,1
"47970","51063920200",13,6,3,4,0.307692307692308,0.571428571428571
"47971","51065020101",15,15,0,0,0,NA
"47972","51065020102",5,4,1,0,0,0
"47973","51065020200",2,2,0,0,0,NA
"47974","51065020300",8,8,0,0,0,NA
"47975","51067020101",3,3,0,0,0,NA
"47976","51067020102",4,4,0,0,0,NA
"47977","51067020200",9,8,1,0,0,0
"47978","51067020300",4,3,0,1,0.25,1
"47979","51067020400",7,7,0,0,0,NA
"47980","51067020500",8,4,1,3,0.375,0.75
"47981","51067020600",4,4,0,0,0,NA
"47982","51067020700",19,16,3,0,0,0
"47983","51067020800",5,3,2,0,0,0
"47984","51067020900",14,10,0,4,0.285714285714286,1
"47985","51069050100",5,4,0,1,0.2,1
"47986","51069050200",3,2,0,1,0.333333333333333,1
"47987","51069050300",3,0,3,0,0,0
"47988","51069050400",4,3,0,1,0.25,1
"47989","51069050500",1,1,0,0,0,NA
"47990","51069050600",4,2,2,0,0,0
"47991","51069050700",6,4,1,1,0.166666666666667,0.5
"47992","51069050802",5,0,1,4,0.8,0.8
"47993","51069050803",2,2,0,0,0,NA
"47994","51069050900",4,4,0,0,0,NA
"47995","51069051000",3,1,0,2,0.666666666666667,1
"47996","51069051101",3,2,1,0,0,0
"47997","51069051102",2,1,1,0,0,0
"47998","51071930200",3,3,0,0,0,NA
"47999","51071930300",7,3,1,3,0.428571428571429,0.75
"48000","51071930400",2,2,0,0,0,NA
"48001","51073100100",6,5,1,0,0,0
"48002","51073100201",1,1,0,0,0,NA
"48003","51073100202",1,0,0,1,1,1
"48004","51073100203",10,4,5,1,0.1,0.166666666666667
"48005","51073100301",5,2,0,3,0.6,1
"48006","51073100302",11,9,1,1,0.0909090909090909,0.5
"48007","51073100500",9,5,3,1,0.111111111111111,0.25
"48008","51075400100",1,0,0,1,1,1
"48009","51075400200",1,0,1,0,0,0
"48010","51075400400",2,2,0,0,0,NA
"48011","51075400500",3,1,1,1,0.333333333333333,0.5
"48012","51077060101",3,2,1,0,0,0
"48013","51077060102",7,0,4,3,0.428571428571429,0.428571428571429
"48014","51077060201",3,2,0,1,0.333333333333333,1
"48015","51077060202",4,3,0,1,0.25,1
"48016","51077060300",1,1,0,0,0,NA
"48017","51079030101",2,2,0,0,0,NA
"48018","51079030102",6,4,1,1,0.166666666666667,0.5
"48019","51079030200",17,14,2,1,0.0588235294117647,0.333333333333333
"48020","51081880101",9,3,3,3,0.333333333333333,0.5
"48021","51081880200",6,1,1,4,0.666666666666667,0.8
"48022","51083930100",6,4,2,0,0,0
"48023","51083930201",4,2,1,1,0.25,0.5
"48024","51083930202",4,4,0,0,0,NA
"48025","51083930301",6,2,1,3,0.5,0.75
"48026","51083930302",12,12,0,0,0,NA
"48027","51083930400",15,14,0,1,0.0666666666666667,1
"48028","51083930500",13,10,0,3,0.230769230769231,1
"48029","51083930600",17,17,0,0,0,NA
"48030","51083930800",13,13,0,0,0,NA
"48031","51085320100",11,10,0,1,0.0909090909090909,1
"48032","51085320200",10,9,0,1,0.1,1
"48033","51085320300",5,4,1,0,0,0
"48034","51085320400",9,7,1,1,0.111111111111111,0.5
"48035","51085320500",2,2,0,0,0,NA
"48036","51085320601",8,7,1,0,0,0
"48037","51085320602",14,10,3,1,0.0714285714285714,0.25
"48038","51085320801",7,7,0,0,0,NA
"48039","51085320804",1,1,0,0,0,NA
"48040","51085320900",1,0,1,0,0,0
"48041","51085321001",1,1,0,0,0,NA
"48042","51085321100",1,1,0,0,0,NA
"48043","51085321201",7,4,1,2,0.285714285714286,0.666666666666667
"48044","51085321202",1,1,0,0,0,NA
"48045","51085321300",3,3,0,0,0,NA
"48046","51085321401",5,3,0,2,0.4,1
"48047","51085321403",4,4,0,0,0,NA
"48048","51087200104",6,2,3,1,0.166666666666667,0.25
"48049","51087200105",1,1,0,0,0,NA
"48050","51087200106",2,2,0,0,0,NA
"48051","51087200109",2,0,0,2,1,1
"48052","51087200112",1,0,0,1,1,1
"48053","51087200116",1,0,1,0,0,0
"48054","51087200119",6,1,5,0,0,0
"48055","51087200120",3,0,3,0,0,0
"48056","51087200121",2,0,1,1,0.5,0.5
"48057","51087200123",2,0,2,0,0,0
"48058","51087200125",1,0,1,0,0,0
"48059","51087200126",3,1,2,0,0,0
"48060","51087200127",2,1,0,1,0.5,1
"48061","51087200128",2,0,0,2,1,1
"48062","51087200129",1,0,0,1,1,1
"48063","51087200130",5,4,1,0,0,0
"48064","51087200201",1,0,1,0,0,0
"48065","51087200301",2,0,2,0,0,0
"48066","51087200302",2,0,1,1,0.5,0.5
"48067","51087200303",3,1,1,1,0.333333333333333,0.5
"48068","51087200305",1,0,0,1,1,1
"48069","51087200406",4,0,2,2,0.5,0.5
"48070","51087200407",2,1,1,0,0,0
"48071","51087200409",2,0,1,1,0.5,0.5
"48072","51087200410",5,2,1,2,0.4,0.666666666666667
"48073","51087200411",1,0,1,0,0,0
"48074","51087200413",1,0,0,1,1,1
"48075","51087200414",2,0,2,0,0,0
"48076","51087200501",2,0,1,1,0.5,0.5
"48077","51087200502",1,0,0,1,1,1
"48078","51087200503",4,1,3,0,0,0
"48079","51087200600",7,0,3,4,0.571428571428571,0.571428571428571
"48080","51087200700",5,1,2,2,0.4,0.5
"48081","51087200801",2,0,1,1,0.5,0.5
"48082","51087200804",1,0,0,1,1,1
"48083","51087200805",2,2,0,0,0,NA
"48084","51087200903",4,1,3,0,0,0
"48085","51087200904",2,1,1,0,0,0
"48086","51087200905",1,0,0,1,1,1
"48087","51087200906",1,0,1,0,0,0
"48088","51087201001",4,0,1,3,0.75,0.75
"48089","51087201002",7,1,5,1,0.142857142857143,0.166666666666667
"48090","51087201003",6,1,4,1,0.166666666666667,0.2
"48091","51087201101",6,4,0,2,0.333333333333333,1
"48092","51087201102",4,1,2,1,0.25,0.333333333333333
"48093","51087201201",8,1,5,2,0.25,0.285714285714286
"48094","51087201202",5,0,5,0,0,0
"48095","51087201401",10,1,7,2,0.2,0.222222222222222
"48096","51087201403",2,1,1,0,0,0
"48097","51087201404",4,1,1,2,0.5,0.666666666666667
"48098","51087201501",4,1,1,2,0.5,0.666666666666667
"48099","51087201502",1,0,1,0,0,0
"48100","51087201602",6,1,3,2,0.333333333333333,0.4
"48101","51087201701",4,0,1,3,0.75,0.75
"48102","51089010100",10,6,2,2,0.2,0.5
"48103","51089010200",14,10,2,2,0.142857142857143,0.5
"48104","51089010300",7,6,1,0,0,0
"48105","51089010400",10,8,1,1,0.1,0.5
"48106","51089010500",13,10,0,3,0.230769230769231,1
"48107","51089010601",4,3,0,1,0.25,1
"48108","51089010602",13,9,2,2,0.153846153846154,0.5
"48109","51089010700",4,3,1,0,0,0
"48110","51089010800",11,9,1,1,0.0909090909090909,0.5
"48111","51089010900",3,3,0,0,0,NA
"48112","51089011000",9,7,0,2,0.222222222222222,1
"48113","51089011100",4,2,1,1,0.25,0.5
"48114","51089011200",2,1,0,1,0.5,1
"48115","51089011300",7,5,1,1,0.142857142857143,0.5
"48116","51091970100",2,1,1,0,0,0
"48117","51093280103",2,0,2,0,0,0
"48118","51093280105",4,3,1,0,0,0
"48119","51093280200",2,1,0,1,0.5,1
"48120","51093280400",7,6,1,0,0,0
"48121","51095080101",10,9,1,0,0,0
"48122","51095080102",7,2,5,0,0,0
"48123","51095080202",7,5,1,1,0.142857142857143,0.5
"48124","51095080203",2,1,1,0,0,0
"48125","51095080205",6,5,0,1,0.166666666666667,1
"48126","51095080206",1,0,1,0,0,0
"48127","51095080301",9,5,2,2,0.222222222222222,0.5
"48128","51095080303",6,4,1,1,0.166666666666667,0.5
"48129","51095080304",1,1,0,0,0,NA
"48130","51095080401",8,4,3,1,0.125,0.25
"48131","51095080402",6,0,6,0,0,0
"48132","51097950400",5,4,0,1,0.2,1
"48133","51097950500",1,1,0,0,0,NA
"48134","51099040100",8,4,4,0,0,0
"48135","51099040200",2,1,1,0,0,0
"48136","51099040300",8,4,3,1,0.125,0.25
"48137","51099040400",5,3,0,2,0.4,1
"48138","51099040500",1,1,0,0,0,NA
"48139","51101950101",2,2,0,0,0,NA
"48140","51101950102",5,4,0,1,0.2,1
"48141","51101950300",1,1,0,0,0,NA
"48142","51103030100",1,1,0,0,0,NA
"48143","51103030200",1,1,0,0,0,NA
